date,tenor,rate
2014-01-09,30Y,0.008701
2014-01-10,1Y,0.004088
2014-01-10,2Y,0.003881
2014-01-10,3Y,0.006597
2014-01-10,5Y,0.005626
2014-01-10,7Y,0.005371
2014-01-10,10Y,0.007256
2014-01-10,15Y,0.007658
2014-01-10,20Y,0.00755
2014-01-10,30Y,0.008788
2014-01-13,1Y,0.004446
2014-01-13,2Y,0.00412
2014-01-13,3Y,0.006828
2014-01-13,5Y,0.005218
2014-01-13,7Y,0.00514
2014-01-13,10Y,0.006923
2014-01-13,15Y,0.007526
2014-01-13,20Y,0.007583
2014-01-13,30Y,0.008534
2014-01-14,1Y,0.004654
2014-01-14,2Y,0.003542
2014-01-14,3Y,0.006611
2014-01-14,5Y,0.005085
2014-01-14,7Y,0.005099
2014-01-14,10Y,0.006964
2014-01-14,15Y,0.007567
2014-01-14,20Y,0.008051
2014-01-14,30Y,0.008652
2014-01-15,1Y,0.004324
2014-01-15,2Y,0.00359
2014-01-15,3Y,0.006505
2014-01-15,5Y,0.005133
2014-01-15,7Y,0.004943
2014-01-15,10Y,0.006782
2014-01-15,15Y,0.007825
2014-01-15,20Y,0.007771
2014-01-15,30Y,0.008445
2014-01-16,1Y,0.004777
2014-01-16,2Y,0.003529
2014-01-16,3Y,0.006027
2014-01-16,5Y,0.005284
2014-01-16,7Y,0.005243
2014-01-16,10Y,0.006539
2014-01-16,15Y,0.007601
2014-01-16,20Y,0.007578
2014-01-16,30Y,0.00873
2014-01-17,1Y,0.003985
2014-01-17,2Y,0.003185
2014-01-17,3Y,0.005977
2014-01-17,5Y,0.005128
2014-01-17,7Y,0.005348
2014-01-17,10Y,0.006632
2014-01-17,15Y,0.007352
2014-01-17,20Y,0.007825
2014-01-17,30Y,0.008593
2014-01-20,1Y,0.004557
2014-01-20,2Y,0.003486
2014-01-20,3Y,0.006463
2014-01-20,5Y,0.005033
2014-01-20,7Y,0.005636
2014-01-20,10Y,0.006631
2014-01-20,15Y,0.007545
2014-01-20,20Y,0.007495
2014-01-20,30Y,0.008927
2014-01-21,1Y,0.004853
2014-01-21,2Y,0.003178
2014-01-21,3Y,0.006458
2014-01-21,5Y,0.005263
2014-01-21,7Y,0.005442
2014-01-21,10Y,0.006875
2014-01-21,15Y,0.007219
2014-01-21,20Y,0.007359
2014-01-21,30Y,0.008846
2014-01-22,1Y,0.004557
2014-01-22,2Y,0.002618
2014-01-22,3Y,0.006356
2014-01-22,5Y,0.005382
2014-01-22,7Y,0.005498
2014-01-22,10Y,0.0069
2014-01-22,15Y,0.007256
2014-01-22,20Y,0.00729
2014-01-22,30Y,0.008832
2014-01-23,1Y,0.004887
2014-01-23,2Y,0.003116
2014-01-23,3Y,0.006406
2014-01-23,5Y,0.005508
2014-01-23,7Y,0.005924
2014-01-23,10Y,0.006755
2014-01-23,15Y,0.007143
2014-01-23,20Y,0.007477
2014-01-23,30Y,0.008765
2014-01-24,1Y,0.005048
2014-01-24,2Y,0.003065
2014-01-24,3Y,0.00656
2014-01-24,5Y,0.005686
2014-01-24,7Y,0.00608
2014-01-24,10Y,0.006611
2014-01-24,15Y,0.007342
2014-01-24,20Y,0.007594
2014-01-24,30Y,0.008859
2014-01-27,1Y,0.004738
2014-01-27,2Y,0.003553
2014-01-27,3Y,0.006192
2014-01-27,5Y,0.005809
2014-01-27,7Y,0.0062
2014-01-27,10Y,0.006717
2014-01-27,15Y,0.007568
2014-01-27,20Y,0.007833
2014-01-27,30Y,0.008869
2014-01-28,1Y,0.00562
2014-01-28,2Y,0.003657
2014-01-28,3Y,0.006355
2014-01-28,5Y,0.005558
2014-01-28,7Y,0.006165
2014-01-28,10Y,0.00683
2014-01-28,15Y,0.007433
2014-01-28,20Y,0.007691
2014-01-28,30Y,0.008954
2014-01-29,1Y,0.005266
2014-01-29,2Y,0.003488
2014-01-29,3Y,0.006438
2014-01-29,5Y,0.005541
2014-01-29,7Y,0.005912
2014-01-29,10Y,0.007091
2014-01-29,15Y,0.007505
2014-01-29,20Y,0.007573
2014-01-29,30Y,0.008989
2014-01-30,1Y,0.005564
2014-01-30,2Y,0.003516
2014-01-30,3Y,0.005975
2014-01-30,5Y,0.004998
2014-01-30,7Y,0.005961
2014-01-30,10Y,0.007028
2014-01-30,15Y,0.007515
2014-01-30,20Y,0.007598
2014-01-30,30Y,0.008826
2014-01-31,1Y,0.005241
2014-01-31,2Y,0.00395
2014-01-31,3Y,0.005499
2014-01-31,5Y,0.0049
2014-01-31,7Y,0.005768
2014-01-31,10Y,0.007148
2014-01-31,15Y,0.007842
2014-01-31,20Y,0.007495
2014-01-31,30Y,0.008903
2014-02-03,1Y,0.004672
2014-02-03,2Y,0.003556
2014-02-03,3Y,0.005925
2014-02-03,5Y,0.00476
2014-02-03,7Y,0.006117
2014-02-03,10Y,0.006858
2014-02-03,15Y,0.007765
2014-02-03,20Y,0.007454
2014-02-03,30Y,0.009002
2014-02-04,1Y,0.00422
2014-02-04,2Y,0.003309
2014-02-04,3Y,0.005551
2014-02-04,5Y,0.005161
2014-02-04,7Y,0.005718
2014-02-04,10Y,0.006566
2014-02-04,15Y,0.007657
2014-02-04,20Y,0.007244
2014-02-04,30Y,0.008913
2014-02-05,1Y,0.004255
2014-02-05,2Y,0.003387
2014-02-05,3Y,0.005671
2014-02-05,5Y,0.004921
2014-02-05,7Y,0.005855
2014-02-05,10Y,0.006534
2014-02-05,15Y,0.007637
2014-02-05,20Y,0.007085
2014-02-05,30Y,0.008746
2014-02-06,1Y,0.003931
2014-02-06,2Y,0.004013
2014-02-06,3Y,0.00583
2014-02-06,5Y,0.00486
2014-02-06,7Y,0.005587
2014-02-06,10Y,0.006448
2014-02-06,15Y,0.007673
2014-02-06,20Y,0.00722
2014-02-06,30Y,0.009019
2014-02-07,1Y,0.003923
2014-02-07,2Y,0.004424
2014-02-07,3Y,0.005659
2014-02-07,5Y,0.004882
2014-02-07,7Y,0.005866
2014-02-07,10Y,0.006292
2014-02-07,15Y,0.008154
2014-02-07,20Y,0.007168
2014-02-07,30Y,0.009333
2014-02-10,1Y,0.003576
2014-02-10,2Y,0.00437
2014-02-10,3Y,0.005396
2014-02-10,5Y,0.004967
2014-02-10,7Y,0.006021
2014-02-10,10Y,0.006567
2014-02-10,15Y,0.008226
2014-02-10,20Y,0.007251
2014-02-10,30Y,0.009048
2014-02-11,1Y,0.00324
2014-02-11,2Y,0.005151
2014-02-11,3Y,0.004982
2014-02-11,5Y,0.005177
2014-02-11,7Y,0.005894
2014-02-11,10Y,0.006498
2014-02-11,15Y,0.008352
2014-02-11,20Y,0.007074
2014-02-11,30Y,0.008863
2014-02-12,1Y,0.003066
2014-02-12,2Y,0.004654
2014-02-12,3Y,0.004886
2014-02-12,5Y,0.005342
2014-02-12,7Y,0.005956
2014-02-12,10Y,0.006707
2014-02-12,15Y,0.008322
2014-02-12,20Y,0.007033
2014-02-12,30Y,0.008774
2014-02-13,1Y,0.00288
2014-02-13,2Y,0.004389
2014-02-13,3Y,0.004743
2014-02-13,5Y,0.005642
2014-02-13,7Y,0.006055
2014-02-13,10Y,0.006711
2014-02-13,15Y,0.007861
2014-02-13,20Y,0.00708
2014-02-13,30Y,0.008576
2014-02-14,1Y,0.002874
2014-02-14,2Y,0.003948
2014-02-14,3Y,0.00549
2014-02-14,5Y,0.005574
2014-02-14,7Y,0.005987
2014-02-14,10Y,0.006421
2014-02-14,15Y,0.007428
2014-02-14,20Y,0.007247
2014-02-14,30Y,0.008689
2014-02-17,1Y,0.003021
2014-02-17,2Y,0.003988
2014-02-17,3Y,0.00494
2014-02-17,5Y,0.005552
2014-02-17,7Y,0.005725
2014-02-17,10Y,0.006516
2014-02-17,15Y,0.007408
2014-02-17,20Y,0.007136
2014-02-17,30Y,0.008769
2014-02-18,1Y,0.002215
2014-02-18,2Y,0.003955
2014-02-18,3Y,0.005411
2014-02-18,5Y,0.005404
2014-02-18,7Y,0.005756
2014-02-18,10Y,0.006565
2014-02-18,15Y,0.007152
2014-02-18,20Y,0.007324
2014-02-18,30Y,0.008979
2014-02-19,1Y,0.002377
2014-02-19,2Y,0.003641
2014-02-19,3Y,0.005134
2014-02-19,5Y,0.005458
2014-02-19,7Y,0.00607
2014-02-19,10Y,0.006721
2014-02-19,15Y,0.007292
2014-02-19,20Y,0.007579
2014-02-19,30Y,0.009108
2014-02-20,1Y,0.003301
2014-02-20,2Y,0.003793
2014-02-20,3Y,0.005325
2014-02-20,5Y,0.005631
2014-02-20,7Y,0.006117
2014-02-20,10Y,0.006349
2014-02-20,15Y,0.007439
2014-02-20,20Y,0.007983
2014-02-20,30Y,0.009167
2014-02-21,1Y,0.00298
2014-02-21,2Y,0.004282
2014-02-21,3Y,0.00482
2014-02-21,5Y,0.00582
2014-02-21,7Y,0.00576
2014-02-21,10Y,0.00664
2014-02-21,15Y,0.007615
2014-02-21,20Y,0.008076
2014-02-21,30Y,0.009311
2014-02-24,1Y,0.002721
2014-02-24,2Y,0.003936
2014-02-24,3Y,0.005279
2014-02-24,5Y,0.005712
2014-02-24,7Y,0.005901
2014-02-24,10Y,0.006469
2014-02-24,15Y,0.007961
2014-02-24,20Y,0.007988
2014-02-24,30Y,0.009605
2014-02-25,1Y,0.003181
2014-02-25,2Y,0.0037
2014-02-25,3Y,0.005031
2014-02-25,5Y,0.005597
2014-02-25,7Y,0.005578
2014-02-25,10Y,0.006291
2014-02-25,15Y,0.007786
2014-02-25,20Y,0.008111
2014-02-25,30Y,0.00958
2014-02-26,1Y,0.003217
2014-02-26,2Y,0.004011
2014-02-26,3Y,0.004961
2014-02-26,5Y,0.005604
2014-02-26,7Y,0.005599
2014-02-26,10Y,0.00603
2014-02-26,15Y,0.007903
2014-02-26,20Y,0.008331
2014-02-26,30Y,0.009791
2014-02-27,1Y,0.003073
2014-02-27,2Y,0.004662
2014-02-27,3Y,0.005007
2014-02-27,5Y,0.005789
2014-02-27,7Y,0.00559
2014-02-27,10Y,0.0061
2014-02-27,15Y,0.007931
2014-02-27,20Y,0.00848
2014-02-27,30Y,0.009621
2014-02-28,1Y,0.00329
2014-02-28,2Y,0.004833
2014-02-28,3Y,0.005301
2014-02-28,5Y,0.005898
2014-02-28,7Y,0.005321
2014-02-28,10Y,0.006481
2014-02-28,15Y,0.007712
2014-02-28,20Y,0.008586
2014-02-28,30Y,0.009374
2014-03-03,1Y,0.003194
2014-03-03,2Y,0.004633
2014-03-03,3Y,0.004691
2014-03-03,5Y,0.005745
2014-03-03,7Y,0.005304
2014-03-03,10Y,0.006825
2014-03-03,15Y,0.007636
2014-03-03,20Y,0.008409
2014-03-03,30Y,0.009415
2014-03-04,1Y,0.003498
2014-03-04,2Y,0.004606
2014-03-04,3Y,0.004865
2014-03-04,5Y,0.005416
2014-03-04,7Y,0.00519
2014-03-04,10Y,0.00721
2014-03-04,15Y,0.007375
2014-03-04,20Y,0.008057
2014-03-04,30Y,0.009016
2014-03-05,1Y,0.003217
2014-03-05,2Y,0.005124
2014-03-05,3Y,0.005423
2014-03-05,5Y,0.005729
2014-03-05,7Y,0.005801
2014-03-05,10Y,0.007488
2014-03-05,15Y,0.007547
2014-03-05,20Y,0.007642
2014-03-05,30Y,0.009246
2014-03-06,1Y,0.003056
2014-03-06,2Y,0.005138
2014-03-06,3Y,0.004999
2014-03-06,5Y,0.005727
2014-03-06,7Y,0.005474
2014-03-06,10Y,0.007777
2014-03-06,15Y,0.007822
2014-03-06,20Y,0.007644
2014-03-06,30Y,0.008874
2014-03-07,1Y,0.003167
2014-03-07,2Y,0.004921
2014-03-07,3Y,0.004882
2014-03-07,5Y,0.005862
2014-03-07,7Y,0.005665
2014-03-07,10Y,0.007703
2014-03-07,15Y,0.008034
2014-03-07,20Y,0.007799
2014-03-07,30Y,0.008936
2014-03-10,1Y,0.003307
2014-03-10,2Y,0.004906
2014-03-10,3Y,0.0042
2014-03-10,5Y,0.005538
2014-03-10,7Y,0.005778
2014-03-10,10Y,0.007706
2014-03-10,15Y,0.008099
2014-03-10,20Y,0.007755
2014-03-10,30Y,0.008611
2014-03-11,1Y,0.0038
2014-03-11,2Y,0.004707
2014-03-11,3Y,0.004234
2014-03-11,5Y,0.005363
2014-03-11,7Y,0.005781
2014-03-11,10Y,0.00747
2014-03-11,15Y,0.007859
2014-03-11,20Y,0.007797
2014-03-11,30Y,0.008512
2014-03-12,1Y,0.003831
2014-03-12,2Y,0.004713
2014-03-12,3Y,0.004231
2014-03-12,5Y,0.005306
2014-03-12,7Y,0.005615
2014-03-12,10Y,0.007487
2014-03-12,15Y,0.007993
2014-03-12,20Y,0.00773
2014-03-12,30Y,0.008799
2014-03-13,1Y,0.003899
2014-03-13,2Y,0.005021
2014-03-13,3Y,0.003883
2014-03-13,5Y,0.005315
2014-03-13,7Y,0.00556
2014-03-13,10Y,0.007084
2014-03-13,15Y,0.007639
2014-03-13,20Y,0.007855
2014-03-13,30Y,0.009171
2014-03-14,1Y,0.002783
2014-03-14,2Y,0.004881
2014-03-14,3Y,0.004374
2014-03-14,5Y,0.005435
2014-03-14,7Y,0.005466
2014-03-14,10Y,0.006556
2014-03-14,15Y,0.007612
2014-03-14,20Y,0.008142
2014-03-14,30Y,0.00938
2014-03-17,1Y,0.002243
2014-03-17,2Y,0.004924
2014-03-17,3Y,0.004527
2014-03-17,5Y,0.005179
2014-03-17,7Y,0.005199
2014-03-17,10Y,0.006379
2014-03-17,15Y,0.007755
2014-03-17,20Y,0.007866
2014-03-17,30Y,0.009262
2014-03-18,1Y,0.002238
2014-03-18,2Y,0.005142
2014-03-18,3Y,0.005156
2014-03-18,5Y,0.005262
2014-03-18,7Y,0.005443
2014-03-18,10Y,0.006882
2014-03-18,15Y,0.007224
2014-03-18,20Y,0.008191
2014-03-18,30Y,0.009244
2014-03-19,1Y,0.003004
2014-03-19,2Y,0.005434
2014-03-19,3Y,0.005376
2014-03-19,5Y,0.005207
2014-03-19,7Y,0.005407
2014-03-19,10Y,0.00683
2014-03-19,15Y,0.007154
2014-03-19,20Y,0.008294
2014-03-19,30Y,0.009281
2014-03-20,1Y,0.003518
2014-03-20,2Y,0.005437
2014-03-20,3Y,0.00532
2014-03-20,5Y,0.005444
2014-03-20,7Y,0.005559
2014-03-20,10Y,0.006525
2014-03-20,15Y,0.007393
2014-03-20,20Y,0.008204
2014-03-20,30Y,0.009018
2014-03-21,1Y,0.003341
2014-03-21,2Y,0.005077
2014-03-21,3Y,0.005242
2014-03-21,5Y,0.005242
2014-03-21,7Y,0.005363
2014-03-21,10Y,0.00641
2014-03-21,15Y,0.007542
2014-03-21,20Y,0.008162
2014-03-21,30Y,0.008985
2014-03-24,1Y,0.003515
2014-03-24,2Y,0.005123
2014-03-24,3Y,0.005084
2014-03-24,5Y,0.005387
2014-03-24,7Y,0.005526
2014-03-24,10Y,0.005973
2014-03-24,15Y,0.007372
2014-03-24,20Y,0.008111
2014-03-24,30Y,0.009211
2014-03-25,1Y,0.003677
2014-03-25,2Y,0.004406
2014-03-25,3Y,0.005139
2014-03-25,5Y,0.005436
2014-03-25,7Y,0.005567
2014-03-25,10Y,0.006016
2014-03-25,15Y,0.007529
2014-03-25,20Y,0.008239
2014-03-25,30Y,0.008817
2014-03-26,1Y,0.003202
2014-03-26,2Y,0.004469
2014-03-26,3Y,0.00461
2014-03-26,5Y,0.005818
2014-03-26,7Y,0.005441
2014-03-26,10Y,0.006069
2014-03-26,15Y,0.007703
2014-03-26,20Y,0.008058
2014-03-26,30Y,0.008579
2014-03-27,1Y,0.003425
2014-03-27,2Y,0.004141
2014-03-27,3Y,0.004844
2014-03-27,5Y,0.005863
2014-03-27,7Y,0.005608
2014-03-27,10Y,0.006082
2014-03-27,15Y,0.007533
2014-03-27,20Y,0.007811
2014-03-27,30Y,0.008202
2014-03-28,1Y,0.002724
2014-03-28,2Y,0.003996
2014-03-28,3Y,0.005067
2014-03-28,5Y,0.006018
2014-03-28,7Y,0.005296
2014-03-28,10Y,0.006156
2014-03-28,15Y,0.007418
2014-03-28,20Y,0.007842
2014-03-28,30Y,0.008072
2014-03-31,1Y,0.00268
2014-03-31,2Y,0.004469
2014-03-31,3Y,0.004858
2014-03-31,5Y,0.005771
2014-03-31,7Y,0.005563
2014-03-31,10Y,0.006277
2014-03-31,15Y,0.007425
2014-03-31,20Y,0.008225
2014-03-31,30Y,0.008224
2014-04-01,1Y,0.002576
2014-04-01,2Y,0.004706
2014-04-01,3Y,0.00474
2014-04-01,5Y,0.005667
2014-04-01,7Y,0.005775
2014-04-01,10Y,0.006034
2014-04-01,15Y,0.007489
2014-04-01,20Y,0.008092
2014-04-01,30Y,0.008087
2014-04-02,1Y,0.002676
2014-04-02,2Y,0.004333
2014-04-02,3Y,0.004928
2014-04-02,5Y,0.00545
2014-04-02,7Y,0.005729
2014-04-02,10Y,0.006006
2014-04-02,15Y,0.007472
2014-04-02,20Y,0.008395
2014-04-02,30Y,0.007844
2014-04-03,1Y,0.002646
2014-04-03,2Y,0.00454
2014-04-03,3Y,0.005748
2014-04-03,5Y,0.005454
2014-04-03,7Y,0.005937
2014-04-03,10Y,0.006163
2014-04-03,15Y,0.007281
2014-04-03,20Y,0.008415
2014-04-03,30Y,0.008101
2014-04-04,1Y,0.002934
2014-04-04,2Y,0.004441
2014-04-04,3Y,0.005697
2014-04-04,5Y,0.005199
2014-04-04,7Y,0.00571
2014-04-04,10Y,0.005993
2014-04-04,15Y,0.007589
2014-04-04,20Y,0.008209
2014-04-04,30Y,0.008331
2014-04-07,1Y,0.002693
2014-04-07,2Y,0.004813
2014-04-07,3Y,0.005342
2014-04-07,5Y,0.00494
2014-04-07,7Y,0.005762
2014-04-07,10Y,0.006164
2014-04-07,15Y,0.007406
2014-04-07,20Y,0.008142
2014-04-07,30Y,0.00816
2014-04-08,1Y,0.002378
2014-04-08,2Y,0.00504
2014-04-08,3Y,0.005729
2014-04-08,5Y,0.005054
2014-04-08,7Y,0.005924
2014-04-08,10Y,0.006167
2014-04-08,15Y,0.007374
2014-04-08,20Y,0.00792
2014-04-08,30Y,0.008275
2014-04-09,1Y,0.002559
2014-04-09,2Y,0.005245
2014-04-09,3Y,0.005782
2014-04-09,5Y,0.004873
2014-04-09,7Y,0.005611
2014-04-09,10Y,0.006142
2014-04-09,15Y,0.007362
2014-04-09,20Y,0.007592
2014-04-09,30Y,0.00826
2014-04-10,1Y,0.002033
2014-04-10,2Y,0.005223
2014-04-10,3Y,0.005293
2014-04-10,5Y,0.004822
2014-04-10,7Y,0.00565
2014-04-10,10Y,0.006069
2014-04-10,15Y,0.00737
2014-04-10,20Y,0.007531
2014-04-10,30Y,0.007928
2014-04-11,1Y,0.00181
2014-04-11,2Y,0.005099
2014-04-11,3Y,0.005204
2014-04-11,5Y,0.004583
2014-04-11,7Y,0.005847
2014-04-11,10Y,0.00624
2014-04-11,15Y,0.007089
2014-04-11,20Y,0.007557
2014-04-11,30Y,0.007765
2014-04-14,1Y,0.001576
2014-04-14,2Y,0.004703
2014-04-14,3Y,0.005633
2014-04-14,5Y,0.004597
2014-04-14,7Y,0.00605
2014-04-14,10Y,0.006135
2014-04-14,15Y,0.006908
2014-04-14,20Y,0.007629
2014-04-14,30Y,0.008038
2014-04-15,1Y,0.002601
2014-04-15,2Y,0.004513
2014-04-15,3Y,0.005588
2014-04-15,5Y,0.004382
2014-04-15,7Y,0.005917
2014-04-15,10Y,0.006386
2014-04-15,15Y,0.007056
2014-04-15,20Y,0.00751
2014-04-15,30Y,0.007751
2014-04-16,1Y,0.002603
2014-04-16,2Y,0.00515
2014-04-16,3Y,0.005113
2014-04-16,5Y,0.004472
2014-04-16,7Y,0.005685
2014-04-16,10Y,0.006261
2014-04-16,15Y,0.007109
2014-04-16,20Y,0.00731
2014-04-16,30Y,0.007751
2014-04-17,1Y,0.002546
2014-04-17,2Y,0.004963
2014-04-17,3Y,0.005086
2014-04-17,5Y,0.004154
2014-04-17,7Y,0.005739
2014-04-17,10Y,0.006618
2014-04-17,15Y,0.007064
2014-04-17,20Y,0.006999
2014-04-17,30Y,0.007901
2014-04-18,1Y,0.002367
2014-04-18,2Y,0.004771
2014-04-18,3Y,0.00497
2014-04-18,5Y,0.004462
2014-04-18,7Y,0.005631
2014-04-18,10Y,0.006463
2014-04-18,15Y,0.007144
2014-04-18,20Y,0.006895
2014-04-18,30Y,0.00789
2014-04-21,1Y,0.002749
2014-04-21,2Y,0.004745
2014-04-21,3Y,0.005099
2014-04-21,5Y,0.004541
2014-04-21,7Y,0.005938
2014-04-21,10Y,0.006475
2014-04-21,15Y,0.007171
2014-04-21,20Y,0.006838
2014-04-21,30Y,0.008045
2014-04-22,1Y,0.002058
2014-04-22,2Y,0.004327
2014-04-22,3Y,0.005522
2014-04-22,5Y,0.004529
2014-04-22,7Y,0.006036
2014-04-22,10Y,0.006765
2014-04-22,15Y,0.006999
2014-04-22,20Y,0.007046
2014-04-22,30Y,0.007832
2014-04-23,1Y,0.00197
2014-04-23,2Y,0.004679
2014-04-23,3Y,0.005411
2014-04-23,5Y,0.004383
2014-04-23,7Y,0.005908
2014-04-23,10Y,0.006873
2014-04-23,15Y,0.007174
2014-04-23,20Y,0.007274
2014-04-23,30Y,0.007353
2014-04-24,1Y,0.001447
2014-04-24,2Y,0.00444
2014-04-24,3Y,0.005642
2014-04-24,5Y,0.00423
2014-04-24,7Y,0.005582
2014-04-24,10Y,0.006082
2014-04-24,15Y,0.006815
2014-04-24,20Y,0.007472
2014-04-24,30Y,0.007696
2014-04-25,1Y,0.001531
2014-04-25,2Y,0.004378
2014-04-25,3Y,0.005481
2014-04-25,5Y,0.004453
2014-04-25,7Y,0.00571
2014-04-25,10Y,0.006238
2014-04-25,15Y,0.006659
2014-04-25,20Y,0.007648
2014-04-25,30Y,0.008112
2014-04-28,1Y,0.001958
2014-04-28,2Y,0.004609
2014-04-28,3Y,0.005346
2014-04-28,5Y,0.004431
2014-04-28,7Y,0.006132
2014-04-28,10Y,0.006226
2014-04-28,15Y,0.006636
2014-04-28,20Y,0.007488
2014-04-28,30Y,0.008255
2014-04-29,1Y,0.002655
2014-04-29,2Y,0.004317
2014-04-29,3Y,0.004668
2014-04-29,5Y,0.004376
2014-04-29,7Y,0.006163
2014-04-29,10Y,0.006084
2014-04-29,15Y,0.006598
2014-04-29,20Y,0.007707
2014-04-29,30Y,0.008433
2014-04-30,1Y,0.002247
2014-04-30,2Y,0.004387
2014-04-30,3Y,0.0046
2014-04-30,5Y,0.004505
2014-04-30,7Y,0.00615
2014-04-30,10Y,0.006196
2014-04-30,15Y,0.006423
2014-04-30,20Y,0.007763
2014-04-30,30Y,0.008069
2014-05-01,1Y,0.002099
2014-05-01,2Y,0.004047
2014-05-01,3Y,0.004438
2014-05-01,5Y,0.004625
2014-05-01,7Y,0.006355
2014-05-01,10Y,0.006088
2014-05-01,15Y,0.006717
2014-05-01,20Y,0.007652
2014-05-01,30Y,0.008033
2014-05-02,1Y,0.001669
2014-05-02,2Y,0.003916
2014-05-02,3Y,0.005147
2014-05-02,5Y,0.004736
2014-05-02,7Y,0.006446
2014-05-02,10Y,0.006232
2014-05-02,15Y,0.006396
2014-05-02,20Y,0.007507
2014-05-02,30Y,0.008095
2014-05-05,1Y,0.001254
2014-05-05,2Y,0.004226
2014-05-05,3Y,0.005025
2014-05-05,5Y,0.004598
2014-05-05,7Y,0.006247
2014-05-05,10Y,0.006464
2014-05-05,15Y,0.006495
2014-05-05,20Y,0.007706
2014-05-05,30Y,0.007712
2014-05-06,1Y,0.001908
2014-05-06,2Y,0.00419
2014-05-06,3Y,0.005116
2014-05-06,5Y,0.004913
2014-05-06,7Y,0.00597
2014-05-06,10Y,0.006376
2014-05-06,15Y,0.006671
2014-05-06,20Y,0.007782
2014-05-06,30Y,0.007871
2014-05-07,1Y,0.00142
2014-05-07,2Y,0.00429
2014-05-07,3Y,0.005085
2014-05-07,5Y,0.005081
2014-05-07,7Y,0.005668
2014-05-07,10Y,0.006293
2014-05-07,15Y,0.006667
2014-05-07,20Y,0.008091
2014-05-07,30Y,0.0079
2014-05-08,1Y,0.001
2014-05-08,2Y,0.003931
2014-05-08,3Y,0.004985
2014-05-08,5Y,0.004533
2014-05-08,7Y,0.005604
2014-05-08,10Y,0.00653
2014-05-08,15Y,0.006783
2014-05-08,20Y,0.007647
2014-05-08,30Y,0.007784
2014-05-09,1Y,0.001617
2014-05-09,2Y,0.003535
2014-05-09,3Y,0.004793
2014-05-09,5Y,0.004343
2014-05-09,7Y,0.005419
2014-05-09,10Y,0.006312
2014-05-09,15Y,0.006172
2014-05-09,20Y,0.007817
2014-05-09,30Y,0.007871
2014-05-12,1Y,0.001582
2014-05-12,2Y,0.003659
2014-05-12,3Y,0.004701
2014-05-12,5Y,0.004328
2014-05-12,7Y,0.005474
2014-05-12,10Y,0.006434
2014-05-12,15Y,0.006323
2014-05-12,20Y,0.007759
2014-05-12,30Y,0.008195
2014-05-13,1Y,0.001688
2014-05-13,2Y,0.003268
2014-05-13,3Y,0.005117
2014-05-13,5Y,0.004276
2014-05-13,7Y,0.005276
2014-05-13,10Y,0.006441
2014-05-13,15Y,0.006378
2014-05-13,20Y,0.007703
2014-05-13,30Y,0.007902
2014-05-14,1Y,0.001705
2014-05-14,2Y,0.003461
2014-05-14,3Y,0.005565
2014-05-14,5Y,0.004428
2014-05-14,7Y,0.005549
2014-05-14,10Y,0.006717
2014-05-14,15Y,0.006604
2014-05-14,20Y,0.007839
2014-05-14,30Y,0.008078
2014-05-15,1Y,0.00206
2014-05-15,2Y,0.003176
2014-05-15,3Y,0.005015
2014-05-15,5Y,0.004327
2014-05-15,7Y,0.005663
2014-05-15,10Y,0.006942
2014-05-15,15Y,0.006564
2014-05-15,20Y,0.007715
2014-05-15,30Y,0.008352
