date,tenor,rate
2014-01-27,20Y,-0.001936
2014-01-27,30Y,-0.002865
2014-01-28,1Y,-0.002019
2014-01-28,2Y,-0.001504
2014-01-28,3Y,-0.001178
2014-01-28,5Y,-0.000809
2014-01-28,7Y,-0.000634
2014-01-28,10Y,-0.001122
2014-01-28,15Y,-0.001554
2014-01-28,20Y,-0.002048
2014-01-28,30Y,-0.002815
2014-01-29,1Y,-0.002138
2014-01-29,2Y,-0.001421
2014-01-29,3Y,-0.000865
2014-01-29,5Y,-0.000885
2014-01-29,7Y,-0.000747
2014-01-29,10Y,-0.001191
2014-01-29,15Y,-0.001277
2014-01-29,20Y,-0.002113
2014-01-29,30Y,-0.003185
2014-01-30,1Y,-0.002442
2014-01-30,2Y,-0.001542
2014-01-30,3Y,-0.001185
2014-01-30,5Y,-0.000822
2014-01-30,7Y,-0.000816
2014-01-30,10Y,-0.001075
2014-01-30,15Y,-0.001677
2014-01-30,20Y,-0.00229
2014-01-30,30Y,-0.00309
2014-01-31,1Y,-0.002231
2014-01-31,2Y,-0.001299
2014-01-31,3Y,-0.000961
2014-01-31,5Y,-0.001009
2014-01-31,7Y,-0.000668
2014-01-31,10Y,-0.001078
2014-01-31,15Y,-0.001476
2014-01-31,20Y,-0.002432
2014-01-31,30Y,-0.00337
2014-02-03,1Y,-0.002632
2014-02-03,2Y,-0.001081
2014-02-03,3Y,-0.001488
2014-02-03,5Y,-0.000995
2014-02-03,7Y,-0.000602
2014-02-03,10Y,-0.001289
2014-02-03,15Y,-0.001836
2014-02-03,20Y,-0.002677
2014-02-03,30Y,-0.00343
2014-02-04,1Y,-0.002464
2014-02-04,2Y,-0.000696
2014-02-04,3Y,-0.001424
2014-02-04,5Y,-0.001149
2014-02-04,7Y,-0.000622
2014-02-04,10Y,-0.001343
2014-02-04,15Y,-0.002026
2014-02-04,20Y,-0.002279
2014-02-04,30Y,-0.003547
2014-02-05,1Y,-0.002427
2014-02-05,2Y,-0.000549
2014-02-05,3Y,-0.001619
2014-02-05,5Y,-0.001215
2014-02-05,7Y,-0.000761
2014-02-05,10Y,-0.001385
2014-02-05,15Y,-0.002123
2014-02-05,20Y,-0.002303
2014-02-05,30Y,-0.003765
2014-02-06,1Y,-0.002472
2014-02-06,2Y,-0.000551
2014-02-06,3Y,-0.001389
2014-02-06,5Y,-0.001362
2014-02-06,7Y,-0.000706
2014-02-06,10Y,-0.001322
2014-02-06,15Y,-0.001584
2014-02-06,20Y,-0.002381
2014-02-06,30Y,-0.003923
2014-02-07,1Y,-0.001928
2014-02-07,2Y,-0.000776
2014-02-07,3Y,-0.001463
2014-02-07,5Y,-0.001161
2014-02-07,7Y,-0.000672
2014-02-07,10Y,-0.001341
2014-02-07,15Y,-0.001889
2014-02-07,20Y,-0.002059
2014-02-07,30Y,-0.003748
2014-02-10,1Y,-0.001939
2014-02-10,2Y,-0.00089
2014-02-10,3Y,-0.000956
2014-02-10,5Y,-0.001243
2014-02-10,7Y,-0.001193
2014-02-10,10Y,-0.001568
2014-02-10,15Y,-0.002163
2014-02-10,20Y,-0.001992
2014-02-10,30Y,-0.003805
2014-02-11,1Y,-0.001827
2014-02-11,2Y,-0.000873
2014-02-11,3Y,-0.000772
2014-02-11,5Y,-0.001313
2014-02-11,7Y,-0.001133
2014-02-11,10Y,-0.001714
2014-02-11,15Y,-0.002117
2014-02-11,20Y,-0.001929
2014-02-11,30Y,-0.003521
2014-02-12,1Y,-0.001594
2014-02-12,2Y,-0.000593
2014-02-12,3Y,-0.000934
2014-02-12,5Y,-0.001188
2014-02-12,7Y,-0.00114
2014-02-12,10Y,-0.001556
2014-02-12,15Y,-0.002532
2014-02-12,20Y,-0.001795
2014-02-12,30Y,-0.0034
2014-02-13,1Y,-0.001715
2014-02-13,2Y,-0.000707
2014-02-13,3Y,-0.000796
2014-02-13,5Y,-0.001234
2014-02-13,7Y,-0.001208
2014-02-13,10Y,-0.001916
2014-02-13,15Y,-0.002482
2014-02-13,20Y,-0.001707
2014-02-13,30Y,-0.003499
2014-02-14,1Y,-0.001584
2014-02-14,2Y,-0.000786
2014-02-14,3Y,-0.000938
2014-02-14,5Y,-0.001197
2014-02-14,7Y,-0.001409
2014-02-14,10Y,-0.002107
2014-02-14,15Y,-0.001956
2014-02-14,20Y,-0.001532
2014-02-14,30Y,-0.00362
2014-02-17,1Y,-0.001671
2014-02-17,2Y,-0.000669
2014-02-17,3Y,-0.001153
2014-02-17,5Y,-0.001044
2014-02-17,7Y,-0.001589
2014-02-17,10Y,-0.00212
2014-02-17,15Y,-0.002287
2014-02-17,20Y,-0.00146
2014-02-17,30Y,-0.003396
2014-02-18,1Y,-0.001348
2014-02-18,2Y,-0.001234
2014-02-18,3Y,-0.001381
2014-02-18,5Y,-0.00101
2014-02-18,7Y,-0.001744
2014-02-18,10Y,-0.001952
2014-02-18,15Y,-0.002441
2014-02-18,20Y,-0.001633
2014-02-18,30Y,-0.003619
2014-02-19,1Y,-0.001359
2014-02-19,2Y,-0.000614
2014-02-19,3Y,-0.001525
2014-02-19,5Y,-0.001448
2014-02-19,7Y,-0.001993
2014-02-19,10Y,-0.001603
2014-02-19,15Y,-0.002528
2014-02-19,20Y,-0.001864
2014-02-19,30Y,-0.003619
2014-02-20,1Y,-0.001354
2014-02-20,2Y,-0.000695
2014-02-20,3Y,-0.001236
2014-02-20,5Y,-0.001326
2014-02-20,7Y,-0.001825
2014-02-20,10Y,-0.001404
2014-02-20,15Y,-0.002366
2014-02-20,20Y,-0.001844
2014-02-20,30Y,-0.003944
2014-02-21,1Y,-0.001231
2014-02-21,2Y,-0.000435
2014-02-21,3Y,-0.000934
2014-02-21,5Y,-0.001193
2014-02-21,7Y,-0.001898
2014-02-21,10Y,-0.001411
2014-02-21,15Y,-0.002165
2014-02-21,20Y,-0.001987
2014-02-21,30Y,-0.003711
2014-02-24,1Y,-0.001246
2014-02-24,2Y,-0.000777
2014-02-24,3Y,-0.001127
2014-02-24,5Y,-0.001349
2014-02-24,7Y,-0.001807
2014-02-24,10Y,-0.001334
2014-02-24,15Y,-0.001992
2014-02-24,20Y,-0.001961
2014-02-24,30Y,-0.003793
2014-02-25,1Y,-0.00086
2014-02-25,2Y,-0.000768
2014-02-25,3Y,-0.001586
2014-02-25,5Y,-0.001491
2014-02-25,7Y,-0.001541
2014-02-25,10Y,-0.001647
2014-02-25,15Y,-0.001882
2014-02-25,20Y,-0.00193
2014-02-25,30Y,-0.003497
2014-02-26,1Y,-0.000507
2014-02-26,2Y,-0.000369
2014-02-26,3Y,-0.001809
2014-02-26,5Y,-0.00131
2014-02-26,7Y,-0.001625
2014-02-26,10Y,-0.001345
2014-02-26,15Y,-0.001861
2014-02-26,20Y,-0.002075
2014-02-26,30Y,-0.00346
2014-02-27,1Y,-0.000528
2014-02-27,2Y,-0.000374
2014-02-27,3Y,-0.001908
2014-02-27,5Y,-0.001498
2014-02-27,7Y,-0.001906
2014-02-27,10Y,-0.001268
2014-02-27,15Y,-0.001689
2014-02-27,20Y,-0.002124
2014-02-27,30Y,-0.003535
2014-02-28,1Y,-0.00042
2014-02-28,2Y,-0.000146
2014-02-28,3Y,-0.002056
2014-02-28,5Y,-0.001367
2014-02-28,7Y,-0.001991
2014-02-28,10Y,-0.001286
2014-02-28,15Y,-0.001276
2014-02-28,20Y,-0.002066
2014-02-28,30Y,-0.003178
2014-03-03,1Y,-0.000809
2014-03-03,2Y,-8.9e-05
2014-03-03,3Y,-0.002067
2014-03-03,5Y,-0.001752
2014-03-03,7Y,-0.002009
2014-03-03,10Y,-0.001188
2014-03-03,15Y,-0.001217
2014-03-03,20Y,-0.001979
2014-03-03,30Y,-0.003052
2014-03-04,1Y,-0.000647
2014-03-04,2Y,-0.000282
2014-03-04,3Y,-0.002257
2014-03-04,5Y,-0.002019
2014-03-04,7Y,-0.001734
2014-03-04,10Y,-0.001452
2014-03-04,15Y,-0.001524
2014-03-04,20Y,-0.002119
2014-03-04,30Y,-0.003188
2014-03-05,1Y,-0.000844
2014-03-05,2Y,-4.7e-05
2014-03-05,3Y,-0.002003
2014-03-05,5Y,-0.001888
2014-03-05,7Y,-0.001757
2014-03-05,10Y,-0.001405
2014-03-05,15Y,-0.001906
2014-03-05,20Y,-0.002023
2014-03-05,30Y,-0.003243
2014-03-06,1Y,-0.000413
2014-03-06,2Y,0.000174
2014-03-06,3Y,-0.002299
2014-03-06,5Y,-0.001885
2014-03-06,7Y,-0.001879
2014-03-06,10Y,-0.001388
2014-03-06,15Y,-0.002134
2014-03-06,20Y,-0.002102
2014-03-06,30Y,-0.002671
2014-03-07,1Y,-0.00082
2014-03-07,2Y,-0.000207
2014-03-07,3Y,-0.002062
2014-03-07,5Y,-0.001869
2014-03-07,7Y,-0.002007
2014-03-07,10Y,-0.001202
2014-03-07,15Y,-0.002071
2014-03-07,20Y,-0.002227
2014-03-07,30Y,-0.002605
2014-03-10,1Y,-0.001376
2014-03-10,2Y,-0.00046
2014-03-10,3Y,-0.001932
2014-03-10,5Y,-0.001643
2014-03-10,7Y,-0.00216
2014-03-10,10Y,-0.001145
2014-03-10,15Y,-0.00217
2014-03-10,20Y,-0.002352
2014-03-10,30Y,-0.002771
2014-03-11,1Y,-0.001765
2014-03-11,2Y,-0.00016
2014-03-11,3Y,-0.00203
2014-03-11,5Y,-0.00151
2014-03-11,7Y,-0.002132
2014-03-11,10Y,-0.001095
2014-03-11,15Y,-0.002173
2014-03-11,20Y,-0.002468
2014-03-11,30Y,-0.002853
2014-03-12,1Y,-0.001869
2014-03-12,2Y,-0.000365
2014-03-12,3Y,-0.001948
2014-03-12,5Y,-0.001452
2014-03-12,7Y,-0.002213
2014-03-12,10Y,-0.001125
2014-03-12,15Y,-0.002222
2014-03-12,20Y,-0.002657
2014-03-12,30Y,-0.00299
2014-03-13,1Y,-0.001829
2014-03-13,2Y,-0.000411
2014-03-13,3Y,-0.002023
2014-03-13,5Y,-0.001515
2014-03-13,7Y,-0.001986
2014-03-13,10Y,-0.00113
2014-03-13,15Y,-0.002561
2014-03-13,20Y,-0.003114
2014-03-13,30Y,-0.003097
2014-03-14,1Y,-0.001632
2014-03-14,2Y,-0.000656
2014-03-14,3Y,-0.002061
2014-03-14,5Y,-0.001753
2014-03-14,7Y,-0.001807
2014-03-14,10Y,-0.001057
2014-03-14,15Y,-0.002267
2014-03-14,20Y,-0.003293
2014-03-14,30Y,-0.002865
2014-03-17,1Y,-0.001168
2014-03-17,2Y,-0.000789
2014-03-17,3Y,-0.002555
2014-03-17,5Y,-0.00138
2014-03-17,7Y,-0.002203
2014-03-17,10Y,-0.000706
2014-03-17,15Y,-0.00214
2014-03-17,20Y,-0.003028
2014-03-17,30Y,-0.003176
2014-03-18,1Y,-0.001253
2014-03-18,2Y,-0.000734
2014-03-18,3Y,-0.002575
2014-03-18,5Y,-0.001786
2014-03-18,7Y,-0.001984
2014-03-18,10Y,-0.000506
2014-03-18,15Y,-0.001844
2014-03-18,20Y,-0.002934
2014-03-18,30Y,-0.003221
2014-03-19,1Y,-0.00155
2014-03-19,2Y,-0.000613
2014-03-19,3Y,-0.002292
2014-03-19,5Y,-0.001898
2014-03-19,7Y,-0.001952
2014-03-19,10Y,-0.000284
2014-03-19,15Y,-0.001862
2014-03-19,20Y,-0.002532
2014-03-19,30Y,-0.002793
2014-03-20,1Y,-0.001489
2014-03-20,2Y,-0.00061
2014-03-20,3Y,-0.002261
2014-03-20,5Y,-0.001965
2014-03-20,7Y,-0.002484
2014-03-20,10Y,-0.000392
2014-03-20,15Y,-0.001326
2014-03-20,20Y,-0.002756
2014-03-20,30Y,-0.002856
2014-03-21,1Y,-0.001729
2014-03-21,2Y,-0.000723
2014-03-21,3Y,-0.002216
2014-03-21,5Y,-0.001715
2014-03-21,7Y,-0.002424
2014-03-21,10Y,-0.00063
2014-03-21,15Y,-0.001211
2014-03-21,20Y,-0.002997
2014-03-21,30Y,-0.002613
2014-03-24,1Y,-0.001899
2014-03-24,2Y,-0.000962
2014-03-24,3Y,-0.002347
2014-03-24,5Y,-0.001747
2014-03-24,7Y,-0.002269
2014-03-24,10Y,-0.000783
2014-03-24,15Y,-0.001091
2014-03-24,20Y,-0.002733
2014-03-24,30Y,-0.002599
2014-03-25,1Y,-0.001589
2014-03-25,2Y,-0.001093
2014-03-25,3Y,-0.002146
2014-03-25,5Y,-0.001524
2014-03-25,7Y,-0.002341
2014-03-25,10Y,-0.000669
2014-03-25,15Y,-0.001307
2014-03-25,20Y,-0.003026
2014-03-25,30Y,-0.002544
2014-03-26,1Y,-0.001683
2014-03-26,2Y,-0.000805
2014-03-26,3Y,-0.001758
2014-03-26,5Y,-0.001768
2014-03-26,7Y,-0.002217
2014-03-26,10Y,-0.000414
2014-03-26,15Y,-0.001635
2014-03-26,20Y,-0.003068
2014-03-26,30Y,-0.002495
2014-03-27,1Y,-0.001543
2014-03-27,2Y,-0.000466
2014-03-27,3Y,-0.001932
2014-03-27,5Y,-0.001726
2014-03-27,7Y,-0.002147
2014-03-27,10Y,-0.00076
2014-03-27,15Y,-0.001874
2014-03-27,20Y,-0.002978
2014-03-27,30Y,-0.002678
2014-03-28,1Y,-0.001838
2014-03-28,2Y,-0.000235
2014-03-28,3Y,-0.002244
2014-03-28,5Y,-0.001613
2014-03-28,7Y,-0.002394
2014-03-28,10Y,-0.000978
2014-03-28,15Y,-0.001883
2014-03-28,20Y,-0.00298
2014-03-28,30Y,-0.002758
2014-03-31,1Y,-0.002137
2014-03-31,2Y,-0.000243
2014-03-31,3Y,-0.002087
2014-03-31,5Y,-0.001115
2014-03-31,7Y,-0.002419
2014-03-31,10Y,-0.000865
2014-03-31,15Y,-0.00177
2014-03-31,20Y,-0.00266
2014-03-31,30Y,-0.003016
2014-04-01,1Y,-0.002078
2014-04-01,2Y,-0.000229
2014-04-01,3Y,-0.001852
2014-04-01,5Y,-0.001324
2014-04-01,7Y,-0.002342
2014-04-01,10Y,-0.000992
2014-04-01,15Y,-0.001853
2014-04-01,20Y,-0.002604
2014-04-01,30Y,-0.00298
2014-04-02,1Y,-0.001935
2014-04-02,2Y,-0.000263
2014-04-02,3Y,-0.001551
2014-04-02,5Y,-0.00151
2014-04-02,7Y,-0.002127
2014-04-02,10Y,-0.001135
2014-04-02,15Y,-0.001633
2014-04-02,20Y,-0.002463
2014-04-02,30Y,-0.002936
2014-04-03,1Y,-0.001764
2014-04-03,2Y,-0.000178
2014-04-03,3Y,-0.001749
2014-04-03,5Y,-0.001639
2014-04-03,7Y,-0.002292
2014-04-03,10Y,-0.000778
2014-04-03,15Y,-0.001209
2014-04-03,20Y,-0.002585
2014-04-03,30Y,-0.002913
2014-04-04,1Y,-0.001379
2014-04-04,2Y,-0.000217
2014-04-04,3Y,-0.001816
2014-04-04,5Y,-0.001914
2014-04-04,7Y,-0.002116
2014-04-04,10Y,-0.000569
2014-04-04,15Y,-0.00129
2014-04-04,20Y,-0.00282
2014-04-04,30Y,-0.003201
2014-04-07,1Y,-0.001753
2014-04-07,2Y,-7.6e-05
2014-04-07,3Y,-0.001432
2014-04-07,5Y,-0.002137
2014-04-07,7Y,-0.002137
2014-04-07,10Y,-0.000398
2014-04-07,15Y,-0.001242
2014-04-07,20Y,-0.002685
2014-04-07,30Y,-0.002963
2014-04-08,1Y,-0.002035
2014-04-08,2Y,-0.000389
2014-04-08,3Y,-0.001571
2014-04-08,5Y,-0.002137
2014-04-08,7Y,-0.002191
2014-04-08,10Y,-0.000171
2014-04-08,15Y,-0.0012
2014-04-08,20Y,-0.002411
2014-04-08,30Y,-0.00271
2014-04-09,1Y,-0.001671
2014-04-09,2Y,-0.00038
2014-04-09,3Y,-0.000906
2014-04-09,5Y,-0.002201
2014-04-09,7Y,-0.00199
2014-04-09,10Y,-0.000456
2014-04-09,15Y,-0.001222
2014-04-09,20Y,-0.002568
2014-04-09,30Y,-0.002737
2014-04-10,1Y,-0.0014
2014-04-10,2Y,-0.000386
2014-04-10,3Y,-0.001261
2014-04-10,5Y,-0.002378
2014-04-10,7Y,-0.001942
2014-04-10,10Y,-0.00062
2014-04-10,15Y,-0.001351
2014-04-10,20Y,-0.002926
2014-04-10,30Y,-0.002229
2014-04-11,1Y,-0.001153
2014-04-11,2Y,0.000178
2014-04-11,3Y,-0.001728
2014-04-11,5Y,-0.002264
2014-04-11,7Y,-0.002017
2014-04-11,10Y,-0.00064
2014-04-11,15Y,-0.001438
2014-04-11,20Y,-0.002705
2014-04-11,30Y,-0.002176
2014-04-14,1Y,-0.001324
2014-04-14,2Y,-9.5e-05
2014-04-14,3Y,-0.001538
2014-04-14,5Y,-0.002086
2014-04-14,7Y,-0.002061
2014-04-14,10Y,-0.000836
2014-04-14,15Y,-0.001504
2014-04-14,20Y,-0.002796
2014-04-14,30Y,-0.002154
2014-04-15,1Y,-0.00148
2014-04-15,2Y,1e-05
2014-04-15,3Y,-0.001403
2014-04-15,5Y,-0.002152
2014-04-15,7Y,-0.002019
2014-04-15,10Y,-0.000777
2014-04-15,15Y,-0.001575
2014-04-15,20Y,-0.002573
2014-04-15,30Y,-0.001929
2014-04-16,1Y,-0.0015
2014-04-16,2Y,0.000177
2014-04-16,3Y,-0.001355
2014-04-16,5Y,-0.002022
2014-04-16,7Y,-0.001987
2014-04-16,10Y,-0.001028
2014-04-16,15Y,-0.001959
2014-04-16,20Y,-0.002717
2014-04-16,30Y,-0.001962
2014-04-17,1Y,-0.001124
2014-04-17,2Y,0.000157
2014-04-17,3Y,-0.001573
2014-04-17,5Y,-0.001705
2014-04-17,7Y,-0.001698
2014-04-17,10Y,-0.000663
2014-04-17,15Y,-0.002091
2014-04-17,20Y,-0.003013
2014-04-17,30Y,-0.001928
2014-04-18,1Y,-0.001118
2014-04-18,2Y,-8.3e-05
2014-04-18,3Y,-0.001462
2014-04-18,5Y,-0.001675
2014-04-18,7Y,-0.001785
2014-04-18,10Y,-0.001
2014-04-18,15Y,-0.002087
2014-04-18,20Y,-0.00304
2014-04-18,30Y,-0.002168
2014-04-21,1Y,-0.001485
2014-04-21,2Y,0.000143
2014-04-21,3Y,-0.001871
2014-04-21,5Y,-0.002136
2014-04-21,7Y,-0.001601
2014-04-21,10Y,-0.000991
2014-04-21,15Y,-0.001685
2014-04-21,20Y,-0.002842
2014-04-21,30Y,-0.002129
2014-04-22,1Y,-0.001729
2014-04-22,2Y,0.000242
2014-04-22,3Y,-0.001787
2014-04-22,5Y,-0.002013
2014-04-22,7Y,-0.00139
2014-04-22,10Y,-0.001514
2014-04-22,15Y,-0.00163
2014-04-22,20Y,-0.002326
2014-04-22,30Y,-0.002297
2014-04-23,1Y,-0.001259
2014-04-23,2Y,0.000196
2014-04-23,3Y,-0.001706
2014-04-23,5Y,-0.00168
2014-04-23,7Y,-0.001356
2014-04-23,10Y,-0.001216
2014-04-23,15Y,-0.002049
2014-04-23,20Y,-0.002199
2014-04-23,30Y,-0.002073
2014-04-24,1Y,-0.00117
2014-04-24,2Y,4.5e-05
2014-04-24,3Y,-0.001825
2014-04-24,5Y,-0.00149
2014-04-24,7Y,-0.001565
2014-04-24,10Y,-0.001317
2014-04-24,15Y,-0.001882
2014-04-24,20Y,-0.002306
2014-04-24,30Y,-0.002175
2014-04-25,1Y,-0.001565
2014-04-25,2Y,0.000359
2014-04-25,3Y,-0.001402
2014-04-25,5Y,-0.001342
2014-04-25,7Y,-0.001589
2014-04-25,10Y,-0.001404
2014-04-25,15Y,-0.001796
2014-04-25,20Y,-0.002484
2014-04-25,30Y,-0.002052
2014-04-28,1Y,-0.001711
2014-04-28,2Y,0.000204
2014-04-28,3Y,-0.001514
2014-04-28,5Y,-0.001482
2014-04-28,7Y,-0.001519
2014-04-28,10Y,-0.001876
2014-04-28,15Y,-0.001588
2014-04-28,20Y,-0.002322
2014-04-28,30Y,-0.002189
2014-04-29,1Y,-0.001517
2014-04-29,2Y,-0.000434
2014-04-29,3Y,-0.001366
2014-04-29,5Y,-0.001399
2014-04-29,7Y,-0.001314
2014-04-29,10Y,-0.001525
2014-04-29,15Y,-0.001439
2014-04-29,20Y,-0.00244
2014-04-29,30Y,-0.002087
2014-04-30,1Y,-0.000839
2014-04-30,2Y,-0.000571
2014-04-30,3Y,-0.001662
2014-04-30,5Y,-0.001843
2014-04-30,7Y,-0.001134
2014-04-30,10Y,-0.001391
2014-04-30,15Y,-0.001644
2014-04-30,20Y,-0.002555
2014-04-30,30Y,-0.002058
2014-05-01,1Y,-0.000972
2014-05-01,2Y,-0.000598
2014-05-01,3Y,-0.001898
2014-05-01,5Y,-0.001763
2014-05-01,7Y,-0.001223
2014-05-01,10Y,-0.00148
2014-05-01,15Y,-0.001676
2014-05-01,20Y,-0.002562
2014-05-01,30Y,-0.001744
2014-05-02,1Y,-0.001327
2014-05-02,2Y,-0.000441
2014-05-02,3Y,-0.002132
2014-05-02,5Y,-0.001565
2014-05-02,7Y,-0.001338
2014-05-02,10Y,-0.001687
2014-05-02,15Y,-0.001606
2014-05-02,20Y,-0.003143
2014-05-02,30Y,-0.001755
2014-05-05,1Y,-0.000764
2014-05-05,2Y,-0.000748
2014-05-05,3Y,-0.001933
2014-05-05,5Y,-0.001333
2014-05-05,7Y,-0.001274
2014-05-05,10Y,-0.001814
2014-05-05,15Y,-0.001801
2014-05-05,20Y,-0.00305
2014-05-05,30Y,-0.001678
2014-05-06,1Y,-0.000562
2014-05-06,2Y,-0.001036
2014-05-06,3Y,-0.00203
2014-05-06,5Y,-0.001269
2014-05-06,7Y,-0.001061
2014-05-06,10Y,-0.002339
2014-05-06,15Y,-0.001873
2014-05-06,20Y,-0.00304
2014-05-06,30Y,-0.001831
2014-05-07,1Y,-0.000885
2014-05-07,2Y,-0.001081
2014-05-07,3Y,-0.001856
2014-05-07,5Y,-0.001193
2014-05-07,7Y,-0.000964
2014-05-07,10Y,-0.002301
2014-05-07,15Y,-0.00239
2014-05-07,20Y,-0.00288
2014-05-07,30Y,-0.001863
2014-05-08,1Y,-0.001328
2014-05-08,2Y,-0.000867
2014-05-08,3Y,-0.002319
