date,tenor,rate
2014-01-13,3Y,0.003461
2014-01-13,5Y,0.0057
2014-01-13,7Y,0.005618
2014-01-13,10Y,0.006277
2014-01-13,15Y,0.006964
2014-01-13,20Y,0.007659
2014-01-13,30Y,0.007395
2014-01-14,1D,0.001313
2014-01-14,1W,-0.00201
2014-01-14,2W,-0.001716
2014-01-14,1M,0.001694
2014-01-14,2M,-0.000863
2014-01-14,3M,-0.002062
2014-01-14,6M,0.00171
2014-01-14,9M,0.002131
2014-01-14,1Y,0.000739
2014-01-14,2Y,0.002375
2014-01-14,3Y,0.00314
2014-01-14,5Y,0.005096
2014-01-14,7Y,0.005449
2014-01-14,10Y,0.006584
2014-01-14,15Y,0.006778
2014-01-14,20Y,0.007638
2014-01-14,30Y,0.007215
2014-01-15,1D,0.001142
2014-01-15,1W,-0.002817
2014-01-15,2W,-0.000357
2014-01-15,1M,0.000596
2014-01-15,2M,-0.000493
2014-01-15,3M,-0.002703
2014-01-15,6M,0.002375
2014-01-15,9M,0.001648
2014-01-15,1Y,0.000212
2014-01-15,2Y,0.001955
2014-01-15,3Y,0.002947
2014-01-15,5Y,0.004509
2014-01-15,7Y,0.005137
2014-01-15,10Y,0.006389
2014-01-15,15Y,0.006508
2014-01-15,20Y,0.007651
2014-01-15,30Y,0.007016
2014-01-16,1D,0.001228
2014-01-16,1W,-0.002193
2014-01-16,2W,0.000702
2014-01-16,1M,0.002691
2014-01-16,2M,-0.000794
2014-01-16,3M,-0.002848
2014-01-16,6M,0.001466
2014-01-16,9M,0.001452
2014-01-16,1Y,0.000491
2014-01-16,2Y,0.001714
2014-01-16,3Y,0.003038
2014-01-16,5Y,0.004273
2014-01-16,7Y,0.00496
2014-01-16,10Y,0.006067
2014-01-16,15Y,0.006555
2014-01-16,20Y,0.007614
2014-01-16,30Y,0.006851
2014-01-17,1D,0.000973
2014-01-17,1W,-0.002769
2014-01-17,2W,0.000446
2014-01-17,1M,0.001051
2014-01-17,2M,-0.000747
2014-01-17,3M,-0.00327
2014-01-17,6M,0.000499
2014-01-17,9M,0.001807
2014-01-17,1Y,0.000974
2014-01-17,2Y,0.002495
2014-01-17,3Y,0.003316
2014-01-17,5Y,0.004794
2014-01-17,7Y,0.004917
2014-01-17,10Y,0.006026
2014-01-17,15Y,0.006626
2014-01-17,20Y,0.007669
2014-01-17,30Y,0.007062
2014-01-20,1D,0.001219
2014-01-20,1W,-0.002812
2014-01-20,2W,-0.00065
2014-01-20,1M,0.001414
2014-01-20,2M,0.0002
2014-01-20,3M,-0.002852
2014-01-20,6M,0.001021
2014-01-20,9M,0.001896
2014-01-20,1Y,0.001749
2014-01-20,2Y,0.001991
2014-01-20,3Y,0.003339
2014-01-20,5Y,0.004844
2014-01-20,7Y,0.00512
2014-01-20,10Y,0.005734
2014-01-20,15Y,0.006738
2014-01-20,20Y,0.007373
2014-01-20,30Y,0.007022
2014-01-21,1D,0.000846
2014-01-21,1W,-0.00145
2014-01-21,2W,-0.000404
2014-01-21,1M,0.00116
2014-01-21,2M,-0.000862
2014-01-21,3M,-0.002326
2014-01-21,6M,0.00056
2014-01-21,9M,0.001894
2014-01-21,1Y,0.002483
2014-01-21,2Y,0.001969
2014-01-21,3Y,0.003051
2014-01-21,5Y,0.004992
2014-01-21,7Y,0.005331
2014-01-21,10Y,0.005833
2014-01-21,15Y,0.007085
2014-01-21,20Y,0.007573
2014-01-21,30Y,0.006761
2014-01-22,1D,0.001222
2014-01-22,1W,-0.001949
2014-01-22,2W,0.001399
2014-01-22,1M,0.002424
2014-01-22,2M,0.000333
2014-01-22,3M,-0.00095
2014-01-22,6M,0.000769
2014-01-22,9M,0.00141
2014-01-22,1Y,0.002691
2014-01-22,2Y,0.001114
2014-01-22,3Y,0.003706
2014-01-22,5Y,0.00595
2014-01-22,7Y,0.005589
2014-01-22,10Y,0.005696
2014-01-22,15Y,0.007184
2014-01-22,20Y,0.007589
2014-01-22,30Y,0.00659
2014-01-23,1D,0.000701
2014-01-23,1W,-0.002296
2014-01-23,2W,-0.000233
2014-01-23,1M,0.002768
2014-01-23,2M,0.000512
2014-01-23,3M,-0.000737
2014-01-23,6M,0.000784
2014-01-23,9M,0.001728
2014-01-23,1Y,0.002981
2014-01-23,2Y,0.001198
2014-01-23,3Y,0.003666
2014-01-23,5Y,0.005721
2014-01-23,7Y,0.005371
2014-01-23,10Y,0.005538
2014-01-23,15Y,0.007383
2014-01-23,20Y,0.007812
2014-01-23,30Y,0.00661
2014-01-24,1D,0.000593
2014-01-24,1W,-0.001789
2014-01-24,2W,-0.000215
2014-01-24,1M,0.002924
2014-01-24,2M,-0.000368
2014-01-24,3M,-0.001049
2014-01-24,6M,0.000683
2014-01-24,9M,0.001399
2014-01-24,1Y,0.002666
2014-01-24,2Y,0.001382
2014-01-24,3Y,0.003415
2014-01-24,5Y,0.005394
2014-01-24,7Y,0.005615
2014-01-24,10Y,0.005361
2014-01-24,15Y,0.007307
2014-01-24,20Y,0.007974
2014-01-24,30Y,0.006701
2014-01-27,1D,0.002194
2014-01-27,1W,-0.001859
2014-01-27,2W,0.000401
2014-01-27,1M,0.001694
2014-01-27,2M,-0.000215
2014-01-27,3M,-0.000678
2014-01-27,6M,0.001325
2014-01-27,9M,0.00061
2014-01-27,1Y,0.002951
2014-01-27,2Y,0.001754
2014-01-27,3Y,0.002897
2014-01-27,5Y,0.004944
2014-01-27,7Y,0.005363
2014-01-27,10Y,0.005526
2014-01-27,15Y,0.007442
2014-01-27,20Y,0.008119
2014-01-27,30Y,0.006406
2014-01-28,1D,0.002454
2014-01-28,1W,-0.003055
2014-01-28,2W,-0.001038
2014-01-28,1M,0.001883
2014-01-28,2M,0.000238
2014-01-28,3M,-0.001769
2014-01-28,6M,0.001584
2014-01-28,9M,0.001382
2014-01-28,1Y,0.00315
2014-01-28,2Y,0.001827
2014-01-28,3Y,0.002674
2014-01-28,5Y,0.004688
2014-01-28,7Y,0.005224
2014-01-28,10Y,0.005774
2014-01-28,15Y,0.007748
2014-01-28,20Y,0.00789
2014-01-28,30Y,0.006373
2014-01-29,1D,0.001391
2014-01-29,1W,-0.003092
2014-01-29,2W,-0.00048
2014-01-29,1M,0.000947
2014-01-29,2M,-0.000952
2014-01-29,3M,-0.001251
2014-01-29,6M,0.002826
2014-01-29,9M,0.001304
2014-01-29,1Y,0.003014
2014-01-29,2Y,0.001655
2014-01-29,3Y,0.002597
2014-01-29,5Y,0.005087
2014-01-29,7Y,0.00529
2014-01-29,10Y,0.005902
2014-01-29,15Y,0.007366
2014-01-29,20Y,0.007874
2014-01-29,30Y,0.006516
2014-01-30,1D,0.001782
2014-01-30,1W,-0.002528
2014-01-30,2W,-0.001267
2014-01-30,1M,0.000908
2014-01-30,2M,-0.001598
2014-01-30,3M,-0.001522
2014-01-30,6M,0.002523
2014-01-30,9M,0.001356
2014-01-30,1Y,0.002688
2014-01-30,2Y,0.001852
2014-01-30,3Y,0.002169
2014-01-30,5Y,0.005073
2014-01-30,7Y,0.005459
2014-01-30,10Y,0.005883
2014-01-30,15Y,0.007478
2014-01-30,20Y,0.007894
2014-01-30,30Y,0.00698
2014-01-31,1D,0.000826
2014-01-31,1W,-0.00305
2014-01-31,2W,-0.001923
2014-01-31,1M,0.000442
2014-01-31,2M,-0.00106
2014-01-31,3M,-0.001368
2014-01-31,6M,0.002141
2014-01-31,9M,0.001367
2014-01-31,1Y,0.002842
2014-01-31,2Y,0.001563
2014-01-31,3Y,0.001966
2014-01-31,5Y,0.005187
2014-01-31,7Y,0.005444
2014-01-31,10Y,0.006191
2014-01-31,15Y,0.00736
2014-01-31,20Y,0.007707
2014-01-31,30Y,0.006919
2014-02-03,1D,-0.00083
2014-02-03,1W,-0.003093
2014-02-03,2W,-0.001305
2014-02-03,1M,0.000488
2014-02-03,2M,-0.00087
2014-02-03,3M,-0.001606
2014-02-03,6M,0.001621
2014-02-03,9M,0.00138
2014-02-03,1Y,0.002825
2014-02-03,2Y,0.001986
2014-02-03,3Y,0.00222
2014-02-03,5Y,0.005386
2014-02-03,7Y,0.005613
2014-02-03,10Y,0.005868
2014-02-03,15Y,0.00744
2014-02-03,20Y,0.008114
2014-02-03,30Y,0.006872
2014-02-04,1D,-0.00218
2014-02-04,1W,-0.003461
2014-02-04,2W,-0.001412
2014-02-04,1M,0.000837
2014-02-04,2M,0.000315
2014-02-04,3M,-0.001405
2014-02-04,6M,0.001894
2014-02-04,9M,0.0015
2014-02-04,1Y,0.002922
2014-02-04,2Y,0.002536
2014-02-04,3Y,0.002455
2014-02-04,5Y,0.005419
2014-02-04,7Y,0.00604
2014-02-04,10Y,0.005596
2014-02-04,15Y,0.007463
2014-02-04,20Y,0.008264
2014-02-04,30Y,0.006938
2014-02-05,1D,-0.002504
2014-02-05,1W,-0.002738
2014-02-05,2W,-0.001056
2014-02-05,1M,0.001456
2014-02-05,2M,0.000601
2014-02-05,3M,-0.001507
2014-02-05,6M,0.001747
2014-02-05,9M,0.001095
2014-02-05,1Y,0.003021
2014-02-05,2Y,0.002584
2014-02-05,3Y,0.002378
2014-02-05,5Y,0.005599
2014-02-05,7Y,0.005991
2014-02-05,10Y,0.005633
2014-02-05,15Y,0.007302
2014-02-05,20Y,0.008483
2014-02-05,30Y,0.007089
2014-02-06,1D,-0.002099
2014-02-06,1W,-0.003895
2014-02-06,2W,-0.00117
2014-02-06,1M,0.000437
2014-02-06,2M,0.000663
2014-02-06,3M,-0.001372
2014-02-06,6M,0.001287
2014-02-06,9M,0.000497
2014-02-06,1Y,0.002685
2014-02-06,2Y,0.002576
2014-02-06,3Y,0.002695
2014-02-06,5Y,0.005949
2014-02-06,7Y,0.005976
2014-02-06,10Y,0.005947
2014-02-06,15Y,0.00719
2014-02-06,20Y,0.008751
2014-02-06,30Y,0.006878
2014-02-07,1D,-0.002299
2014-02-07,1W,-0.005216
2014-02-07,2W,-0.000317
2014-02-07,1M,0.001446
2014-02-07,2M,-0.000428
2014-02-07,3M,-0.000626
2014-02-07,6M,0.001009
2014-02-07,9M,-0.000788
2014-02-07,1Y,0.002847
2014-02-07,2Y,0.002745
2014-02-07,3Y,0.002741
2014-02-07,5Y,0.006104
2014-02-07,7Y,0.005935
2014-02-07,10Y,0.005752
2014-02-07,15Y,0.007348
2014-02-07,20Y,0.008975
2014-02-07,30Y,0.006763
2014-02-10,1D,-0.001024
2014-02-10,1W,-0.004999
2014-02-10,2W,-0.001139
2014-02-10,1M,0.001082
2014-02-10,2M,0.000301
2014-02-10,3M,-0.000368
2014-02-10,6M,0.000829
2014-02-10,9M,-0.000371
2014-02-10,1Y,0.00251
2014-02-10,2Y,0.003332
2014-02-10,3Y,0.002735
2014-02-10,5Y,0.006159
2014-02-10,7Y,0.005931
2014-02-10,10Y,0.005646
2014-02-10,15Y,0.007378
2014-02-10,20Y,0.009109
2014-02-10,30Y,0.00705
2014-02-11,1D,-0.002462
2014-02-11,1W,-0.006668
2014-02-11,2W,-0.000542
2014-02-11,1M,0.002417
2014-02-11,2M,-1.6e-05
2014-02-11,3M,-0.000195
2014-02-11,6M,0.000286
2014-02-11,9M,-0.000892
2014-02-11,1Y,0.002328
2014-02-11,2Y,0.003161
2014-02-11,3Y,0.003297
2014-02-11,5Y,0.006111
2014-02-11,7Y,0.00623
2014-02-11,10Y,0.005525
2014-02-11,15Y,0.007194
2014-02-11,20Y,0.009073
2014-02-11,30Y,0.006888
2014-02-12,1D,-0.002156
2014-02-12,1W,-0.007355
2014-02-12,2W,0.000812
2014-02-12,1M,0.001625
2014-02-12,2M,-0.0007
2014-02-12,3M,-8.5e-05
2014-02-12,6M,0.000285
2014-02-12,9M,-0.0011
2014-02-12,1Y,0.002388
2014-02-12,2Y,0.003252
2014-02-12,3Y,0.003886
2014-02-12,5Y,0.006156
2014-02-12,7Y,0.006016
2014-02-12,10Y,0.005652
2014-02-12,15Y,0.007075
2014-02-12,20Y,0.008988
2014-02-12,30Y,0.006774
2014-02-13,1D,-0.001815
2014-02-13,1W,-0.006793
2014-02-13,2W,0.000524
2014-02-13,1M,0.001674
2014-02-13,2M,0.000426
2014-02-13,3M,0.000348
2014-02-13,6M,-6.2e-05
2014-02-13,9M,-0.001283
2014-02-13,1Y,0.002356
2014-02-13,2Y,0.003309
2014-02-13,3Y,0.004121
2014-02-13,5Y,0.006548
2014-02-13,7Y,0.005604
2014-02-13,10Y,0.005593
2014-02-13,15Y,0.007102
2014-02-13,20Y,0.009046
2014-02-13,30Y,0.007004
2014-02-14,1D,-0.001518
2014-02-14,1W,-0.007221
2014-02-14,2W,-0.00131
2014-02-14,1M,0.000646
2014-02-14,2M,0.000394
2014-02-14,3M,-1.5e-05
2014-02-14,6M,-0.000663
2014-02-14,9M,-0.001638
2014-02-14,1Y,0.002586
2014-02-14,2Y,0.003181
2014-02-14,3Y,0.004256
2014-02-14,5Y,0.006185
2014-02-14,7Y,0.005762
2014-02-14,10Y,0.005603
2014-02-14,15Y,0.007213
2014-02-14,20Y,0.00909
2014-02-14,30Y,0.006797
2014-02-17,1D,-0.001019
2014-02-17,1W,-0.008216
2014-02-17,2W,-0.002292
2014-02-17,1M,-0.000339
2014-02-17,2M,0.000191
2014-02-17,3M,-0.000402
2014-02-17,6M,-3.5e-05
2014-02-17,9M,-0.001886
2014-02-17,1Y,0.002803
2014-02-17,2Y,0.002881
2014-02-17,3Y,0.003713
2014-02-17,5Y,0.006216
2014-02-17,7Y,0.005945
2014-02-17,10Y,0.005576
2014-02-17,15Y,0.006939
2014-02-17,20Y,0.008748
2014-02-17,30Y,0.00673
2014-02-18,1D,-0.00033
2014-02-18,1W,-0.007438
2014-02-18,2W,-0.003468
2014-02-18,1M,-0.000675
2014-02-18,2M,0.001065
2014-02-18,3M,-0.001375
2014-02-18,6M,0.000453
2014-02-18,9M,-0.001948
2014-02-18,1Y,0.002774
2014-02-18,2Y,0.00234
2014-02-18,3Y,0.003655
2014-02-18,5Y,0.006054
2014-02-18,7Y,0.005851
2014-02-18,10Y,0.005431
2014-02-18,15Y,0.007066
2014-02-18,20Y,0.008853
2014-02-18,30Y,0.006883
2014-02-19,1D,-0.001072
2014-02-19,1W,-0.00752
2014-02-19,2W,-0.003811
2014-02-19,1M,-0.000483
2014-02-19,2M,0.001573
2014-02-19,3M,-0.000591
2014-02-19,6M,-6e-06
2014-02-19,9M,-0.002375
2014-02-19,1Y,0.00372
2014-02-19,2Y,0.001751
2014-02-19,3Y,0.003202
2014-02-19,5Y,0.005717
2014-02-19,7Y,0.005785
2014-02-19,10Y,0.005705
2014-02-19,15Y,0.007059
2014-02-19,20Y,0.008729
2014-02-19,30Y,0.006887
2014-02-20,1D,-0.000501
2014-02-20,1W,-0.006855
2014-02-20,2W,-0.001664
2014-02-20,1M,-0.000585
2014-02-20,2M,0.000881
2014-02-20,3M,-0.000432
2014-02-20,6M,-0.000529
2014-02-20,9M,-0.001785
2014-02-20,1Y,0.003853
2014-02-20,2Y,0.001583
2014-02-20,3Y,0.003277
2014-02-20,5Y,0.005777
2014-02-20,7Y,0.005653
2014-02-20,10Y,0.00538
2014-02-20,15Y,0.007291
2014-02-20,20Y,0.008659
2014-02-20,30Y,0.006777
2014-02-21,1D,0.000349
2014-02-21,1W,-0.006339
2014-02-21,2W,-0.003533
2014-02-21,1M,-0.000963
2014-02-21,2M,0.000923
2014-02-21,3M,-1.9e-05
2014-02-21,6M,-0.000379
2014-02-21,9M,-0.002454
2014-02-21,1Y,0.003586
2014-02-21,2Y,0.001565
2014-02-21,3Y,0.002803
2014-02-21,5Y,0.005747
2014-02-21,7Y,0.005568
2014-02-21,10Y,0.005274
2014-02-21,15Y,0.007034
2014-02-21,20Y,0.008725
2014-02-21,30Y,0.007025
2014-02-24,1D,0.000711
2014-02-24,1W,-0.007704
2014-02-24,2W,-0.00291
2014-02-24,1M,-0.000324
2014-02-24,2M,0.001209
2014-02-24,3M,-0.0012
2014-02-24,6M,0.00053
2014-02-24,9M,-0.002802
2014-02-24,1Y,0.003267
2014-02-24,2Y,0.001749
2014-02-24,3Y,0.003338
2014-02-24,5Y,0.005787
2014-02-24,7Y,0.005627
2014-02-24,10Y,0.005536
2014-02-24,15Y,0.006737
2014-02-24,20Y,0.008507
2014-02-24,30Y,0.006879
2014-02-25,1D,0.00021
2014-02-25,1W,-0.006032
2014-02-25,2W,-0.003428
2014-02-25,1M,4.4e-05
2014-02-25,2M,0.001289
2014-02-25,3M,-0.001161
2014-02-25,6M,0.000329
2014-02-25,9M,-0.001955
2014-02-25,1Y,0.003121
2014-02-25,2Y,0.002473
2014-02-25,3Y,0.003397
2014-02-25,5Y,0.005356
2014-02-25,7Y,0.005304
2014-02-25,10Y,0.005385
2014-02-25,15Y,0.006232
2014-02-25,20Y,0.008827
2014-02-25,30Y,0.006964
2014-02-26,1D,-0.000143
2014-02-26,1W,-0.004792
2014-02-26,2W,-0.00456
2014-02-26,1M,0.001049
2014-02-26,2M,0.000689
2014-02-26,3M,-0.00125
2014-02-26,6M,0.000236
2014-02-26,9M,-0.002799
2014-02-26,1Y,0.003313
2014-02-26,2Y,0.002758
2014-02-26,3Y,0.003642
2014-02-26,5Y,0.005641
2014-02-26,7Y,0.005323
2014-02-26,10Y,0.005193
2014-02-26,15Y,0.005941
2014-02-26,20Y,0.008723
2014-02-26,30Y,0.00676
2014-02-27,1D,9.1e-05
2014-02-27,1W,-0.005107
2014-02-27,2W,-0.004782
2014-02-27,1M,0.001372
2014-02-27,2M,0.000158
2014-02-27,3M,-0.00071
2014-02-27,6M,0.00016
2014-02-27,9M,-0.002563
2014-02-27,1Y,0.003334
2014-02-27,2Y,0.002402
2014-02-27,3Y,0.003693
2014-02-27,5Y,0.00562
2014-02-27,7Y,0.00526
2014-02-27,10Y,0.005224
2014-02-27,15Y,0.006074
2014-02-27,20Y,0.008875
2014-02-27,30Y,0.006848
2014-02-28,1D,-0.000983
2014-02-28,1W,-0.004168
2014-02-28,2W,-0.004071
2014-02-28,1M,0.002497
2014-02-28,2M,-0.00041
2014-02-28,3M,-0.000723
2014-02-28,6M,0.00013
2014-02-28,9M,-0.00168
2014-02-28,1Y,0.00318
2014-02-28,2Y,0.00147
2014-02-28,3Y,0.003202
2014-02-28,5Y,0.005171
2014-02-28,7Y,0.005323
2014-02-28,10Y,0.005082
2014-02-28,15Y,0.006006
2014-02-28,20Y,0.008749
2014-02-28,30Y,0.006582
2014-03-03,1D,-0.000293
2014-03-03,1W,-0.003329
2014-03-03,2W,-0.004788
2014-03-03,1M,0.003228
2014-03-03,2M,-0.000816
2014-03-03,3M,-0.000463
2014-03-03,6M,0.000618
2014-03-03,9M,-0.001969
2014-03-03,1Y,0.003924
2014-03-03,2Y,0.001554
2014-03-03,3Y,0.003078
2014-03-03,5Y,0.005107
2014-03-03,7Y,0.005456
2014-03-03,10Y,0.005083
2014-03-03,15Y,0.005935
2014-03-03,20Y,0.009038
2014-03-03,30Y,0.006138
2014-03-04,1D,0.000551
2014-03-04,1W,-0.003507
2014-03-04,2W,-0.004406
2014-03-04,1M,0.002794
2014-03-04,2M,-0.001337
2014-03-04,3M,-0.001016
2014-03-04,6M,0.000812
2014-03-04,9M,-0.001623
2014-03-04,1Y,0.004163
2014-03-04,2Y,0.00234
2014-03-04,3Y,0.003025
2014-03-04,5Y,0.005047
2014-03-04,7Y,0.005612
2014-03-04,10Y,0.005206
2014-03-04,15Y,0.005865
2014-03-04,20Y,0.008953
2014-03-04,30Y,0.006082
2014-03-05,1D,0.001671
2014-03-05,1W,-0.003482
2014-03-05,2W,-0.004405
2014-03-05,1M,0.002595
2014-03-05,2M,-0.00156
2014-03-05,3M,-0.001121
2014-03-05,6M,0.000946
2014-03-05,9M,-0.002539
2014-03-05,1Y,0.004379
2014-03-05,2Y,0.002554
2014-03-05,3Y,0.003055
2014-03-05,5Y,0.005436
2014-03-05,7Y,0.005111
2014-03-05,10Y,0.005447
2014-03-05,15Y,0.00586
2014-03-05,20Y,0.009075
2014-03-05,30Y,0.00629
2014-03-06,1D,0.000661
2014-03-06,1W,-0.001463
2014-03-06,2W,-0.004774
2014-03-06,1M,0.00191
2014-03-06,2M,-0.002323
2014-03-06,3M,-0.000979
2014-03-06,6M,0.000834
2014-03-06,9M,-0.002203
2014-03-06,1Y,0.003899
2014-03-06,2Y,0.002442
2014-03-06,3Y,0.003113
2014-03-06,5Y,0.00519
2014-03-06,7Y,0.005005
2014-03-06,10Y,0.005615
2014-03-06,15Y,0.005756
2014-03-06,20Y,0.008933
2014-03-06,30Y,0.006448
2014-03-07,1D,0.001427
2014-03-07,1W,-0.001704
2014-03-07,2W,-0.005081
2014-03-07,1M,0.001441
2014-03-07,2M,-0.002927
2014-03-07,3M,-0.000818
2014-03-07,6M,0.000916
2014-03-07,9M,-0.002222
2014-03-07,1Y,0.003317
2014-03-07,2Y,0.002674
2014-03-07,3Y,0.002534
2014-03-07,5Y,0.005227
2014-03-07,7Y,0.005412
2014-03-07,10Y,0.005977
2014-03-07,15Y,0.005898
2014-03-07,20Y,0.008864
2014-03-07,30Y,0.006287
2014-03-10,1D,0.001599
2014-03-10,1W,-0.003219
2014-03-10,2W,-0.003766
2014-03-10,1M,0.001813
2014-03-10,2M,-0.002699
2014-03-10,3M,7.1e-05
2014-03-10,6M,0.000945
2014-03-10,9M,-0.002072
2014-03-10,1Y,0.003834
2014-03-10,2Y,0.002603
2014-03-10,3Y,0.002747
2014-03-10,5Y,0.005062
2014-03-10,7Y,0.005428
2014-03-10,10Y,0.005934
2014-03-10,15Y,0.006059
2014-03-10,20Y,0.008953
2014-03-10,30Y,0.00638
2014-03-11,1D,0.001789
2014-03-11,1W,-0.002566
2014-03-11,2W,-0.004262
2014-03-11,1M,0.002757
2014-03-11,2M,-0.002259
2014-03-11,3M,0.000827
2014-03-11,6M,0.001531
2014-03-11,9M,-0.0011
2014-03-11,1Y,0.004081
2014-03-11,2Y,0.002667
2014-03-11,3Y,0.003235
2014-03-11,5Y,0.005067
2014-03-11,7Y,0.005602
2014-03-11,10Y,0.005988
2014-03-11,15Y,0.00622
2014-03-11,20Y,0.00893
2014-03-11,30Y,0.006478
2014-03-12,1D,0.000953
2014-03-12,1W,-0.002895
2014-03-12,2W,-0.003506
2014-03-12,1M,0.002249
2014-03-12,2M,-0.00157
2014-03-12,3M,0.000294
2014-03-12,6M,0.0018
2014-03-12,9M,-0.001271
2014-03-12,1Y,0.003756
2014-03-12,2Y,0.002495
2014-03-12,3Y,0.00365
2014-03-12,5Y,0.00482
2014-03-12,7Y,0.005953
2014-03-12,10Y,0.005944
2014-03-12,15Y,0.006156
2014-03-12,20Y,0.009122
2014-03-12,30Y,0.006896
2014-03-13,1D,0.001138
2014-03-13,1W,-0.003511
2014-03-13,2W,-0.002918
2014-03-13,1M,0.002023
2014-03-13,2M,-0.000648
2014-03-13,3M,9e-05
2014-03-13,6M,0.002109
2014-03-13,9M,-0.000167
2014-03-13,1Y,0.003572
2014-03-13,2Y,0.002767
2014-03-13,3Y,0.003799
2014-03-13,5Y,0.004846
2014-03-13,7Y,0.005962
2014-03-13,10Y,0.006097
2014-03-13,15Y,0.006008
2014-03-13,20Y,0.009028
