id,contract_id,contract_type,side,seller_id,branch_code,currency,rating,notional,rate_type,interest_rate,spread_over_index,settlement_date,maturity_date,tenor_months,payment_frequency,day_count,business_day_convention,amortization_type,prepayment_allowed,prepayment_penalty,guarantee_type,profiles_json,rates_json,risk_weight,created_at
000d7c50-6a4e-413c-8d9c-9df0c89e90c6,CNT-8CD0114BA5F8,BULLET,ASSET,SLR-ES-001,DE,GBP,BB,5463426.0,fixed,0.03829,0.0,2022-06-23,2025-06-07,36,semiannual,ACT/360,ModifiedFollowing,bullet,False,0.0135,mortgage,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425]",1.0,2026-04-09T16:53:11.033953
c8388548-df86-465b-bbed-6a4090737ca5,CNT-3E69CE047C4B,BULLET,ASSET,SLR-US-015,ES,EUR,AAA,4090351.0,floating,0.05918,0.0,2022-04-13,2024-07-31,28,monthly,30/360,Following,constant_installment,False,0.0,commercial,"[0.964286, 0.892857, 0.785714, 0.571429, 0.142857, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029]",1.0,2026-04-09T16:53:11.034112
23629559-0aa0-4571-b7f6-c49a5161ea76,CNT-BEA21CE676CB,BULLET,ASSET,SLR-DE-009,DE,USD,AAA,4044453.0,fixed,0.0465,0.0,2023-01-05,2024-10-26,22,semiannual,ACT/ACT,Preceding,linear,True,0.0195,none,"[0.954545, 0.863636, 0.727273, 0.454545, 0.0]","[0.0532, 0.0528, 0.052, 0.0495]",1.0,2026-04-09T16:53:11.034221
6d52ff59-93fa-43ff-9a9f-b36abcc7cfae,CNT-2D5D626A964B,BULLET,ASSET,SLR-ES-010,FR,USD,NR,8328184.0,floating,0.07581,0.0,2022-11-10,2024-05-03,18,annual,30/360,Following,constant_installment,True,0.0066,commercial,"[0.944444, 0.833333, 0.666667, 0.333333, 0.0]","[0.0532, 0.0528, 0.052, 0.0495]",1.0,2026-04-09T16:53:11.034430
e77c4eb2-1feb-4c45-abfe-23e5f4ab5636,CNT-18CDA5119C6D,BULLET,ASSET,SLR-DE-005,DE,USD,BB,4853084.0,fixed,0.04899,0.0,2025-03-31,2026-11-21,20,annual,30/360,Preceding,linear,False,0.0165,mortgage,"[0.95, 0.85, 0.7, 0.4, 0.0]","[0.0532, 0.0528, 0.052, 0.0495]",1.0,2026-04-09T16:53:11.034552
de513fb8-fb81-49eb-9424-459f65163ee4,CNT-F3D795EC3EB2,BULLET,ASSET,SLR-ES-012,FR,EUR,NR,152182.0,fixed,0.04122,0.0,2022-10-08,2023-05-06,7,annual,ACT/365,Preceding,linear,True,0.0123,commercial,"[0.857143, 0.571429, 0.142857, 0.0]","[0.029, 0.0298, 0.03]",1.0,2026-04-09T16:53:11.034650
9a7782e6-7c7e-463a-9ce1-597a67c54f26,CNT-C00D237B9197,BULLET,ASSET,SLR-ES-009,US,EUR,BB,8391604.0,floating,0.05225,0.0,2022-08-12,2024-10-30,27,monthly,ACT/365,ModifiedFollowing,linear,False,0.0114,mortgage,"[0.962963, 0.888889, 0.777778, 0.555556, 0.111111, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029]",1.0,2026-04-09T16:53:11.034793
716dd6da-2e6f-4525-b192-f68d871530a4,CNT-D9261819462D,BULLET,ASSET,SLR-US-001,FR,GBP,B,2312031.0,fixed,0.03051,0.0,2022-04-04,2023-01-29,10,annual,ACT/365,Preceding,bullet,False,0.0,personal,"[1.0, 1.0, 1.0, 0.0]","[0.0492, 0.0488, 0.048]",1.0,2026-04-09T16:53:11.034887
b75a9344-6e45-4f02-8cb7-dabce8d64e5c,CNT-E3CF5EF9B9C2,BULLET,ASSET,SLR-DE-010,US,GBP,BB,53092.0,fixed,0.05963,0.0,2025-12-10,2027-05-04,17,quarterly,30/360,ModifiedFollowing,constant_installment,False,0.0036,none,"[0.941176, 0.823529, 0.647059, 0.294118, 0.0]","[0.0492, 0.0488, 0.048, 0.0465]",1.0,2026-04-09T16:53:11.035073
79eef3b7-d31c-4d70-8510-4768e24d04b3,CNT-9594867917FF,BULLET,ASSET,SLR-FR-006,ES,GBP,BBB,6993626.0,floating,0.06322,0.0,2022-02-24,2023-07-19,17,monthly,ACT/365,Following,bullet,True,0.0,none,"[1.0, 1.0, 1.0, 1.0, 0.0]","[0.0492, 0.0488, 0.048, 0.0465]",1.0,2026-04-09T16:53:11.035189
e32d3fd9-1783-4a6d-b3fb-040ef1aa7309,CNT-90941659835A,BULLET,ASSET,SLR-US-015,ES,GBP,AA,6889264.0,fixed,0.03026,0.0,2026-01-21,2027-01-16,12,monthly,ACT/365,Following,bullet,False,0.0145,none,"[1.0, 1.0, 1.0, 0.0, 0.0]","[0.0492, 0.0488, 0.048, 0.0465]",1.0,2026-04-09T16:53:11.035304
2b41b370-6aad-4c69-80f5-69a074099836,CNT-E0AAE282139B,REVOLVER,ASSET,SLR-DE-002,DE,USD,BBB,2299279.0,fixed,0.05207,0.0,2025-04-22,2028-01-07,33,annual,ACT/365,Following,bullet,False,0.0,personal,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047]",1.0,2026-04-09T16:53:11.035441
5efcaf76-f772-4a67-ba4a-d7116bc74d0a,CNT-76A2A7F64BCB,REVOLVER,ASSET,SLR-US-002,ES,GBP,B,4516097.0,fixed,0.05983,0.0,2024-02-07,2025-05-02,15,semiannual,ACT/365,ModifiedFollowing,constant_installment,True,0.0046,mortgage,"[0.933333, 0.8, 0.6, 0.2, 0.0]","[0.0492, 0.0488, 0.048, 0.0465]",1.0,2026-04-09T16:53:11.035562
c15ed45e-5138-478f-97b2-7471dd803a39,CNT-537BD0775441,REVOLVER,ASSET,SLR-US-012,DE,GBP,AAA,9976397.0,fixed,0.0449,0.0,2023-09-09,2025-11-27,27,semiannual,ACT/365,Following,constant_installment,True,0.0,commercial,"[0.962963, 0.888889, 0.777778, 0.555556, 0.111111, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044]",1.0,2026-04-09T16:53:11.035705
3642b22f-f2ff-4187-9a37-b96572b82f36,CNT-0EF916ED0FF7,BULLET,ASSET,SLR-FR-003,DE,USD,NR,6725084.0,floating,0.06671,0.0,2023-08-19,2024-10-12,14,annual,ACT/ACT,Preceding,linear,True,0.0,none,"[0.928571, 0.785714, 0.571429, 0.142857, 0.0]","[0.0532, 0.0528, 0.052, 0.0495]",1.0,2026-04-09T16:53:11.035815
ad6a6624-141a-4aa1-a69e-d4070ab27855,CNT-991A1E9C7768,REVOLVER,ASSET,SLR-ES-010,DE,GBP,AAA,3674903.0,floating,0.06361,0.0,2021-12-20,2024-09-05,33,monthly,30/360,Preceding,constant_installment,False,0.0,personal,"[0.969697, 0.909091, 0.818182, 0.636364, 0.272727, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044]",1.0,2026-04-09T16:53:11.035878
23708d5f-4abe-46d7-b34f-c21028288344,CNT-85E870C0ED47,BULLET,ASSET,SLR-US-006,FR,GBP,BB,98762.0,fixed,0.04556,0.0,2021-09-05,2022-09-30,13,annual,ACT/ACT,Following,linear,False,0.0,none,"[0.923077, 0.769231, 0.538462, 0.076923, 0.0]","[0.0492, 0.0488, 0.048, 0.0465]",1.0,2026-04-09T16:53:11.035930
f5275d1f-5773-4635-bae7-1672080c08c6,CNT-836090C738F3,BULLET,ASSET,SLR-ES-009,FR,GBP,BB,4649031.0,floating,0.06963,0.0,2024-12-02,2026-12-22,25,annual,ACT/ACT,Preceding,linear,False,0.0,none,"[0.96, 0.88, 0.76, 0.52, 0.04, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044]",1.0,2026-04-09T16:53:11.035990
c243e15f-d54e-467c-91fb-bcc4cf34862d,CNT-B970387D70F1,REVOLVER,ASSET,SLR-DE-005,US,EUR,NR,5983148.0,fixed,0.0534,0.0,2025-04-25,2027-04-15,24,monthly,30/360,Preceding,bullet,False,0.0153,none,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029]",1.0,2026-04-09T16:53:11.036046
7c9e36cd-3d94-402f-a7de-a830f3c132b8,CNT-7C0F1CEA205E,REVOLVER,ASSET,SLR-US-009,FR,USD,BBB,7444998.0,fixed,0.0695,0.0,2022-09-04,2024-11-22,27,quarterly,30/360,Following,bullet,False,0.0065,commercial,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047]",1.0,2026-04-09T16:53:11.036100
c72977ca-dfe2-431d-b1d1-8406d9d40529,CNT-98F70D4B2F97,REVOLVER,ASSET,SLR-US-015,US,USD,B,4924425.0,floating,0.07649,0.0,2022-11-04,2023-10-30,12,semiannual,ACT/360,ModifiedFollowing,bullet,False,0.0,personal,"[1.0, 1.0, 1.0, 0.0, 0.0]","[0.0532, 0.0528, 0.052, 0.0495]",1.0,2026-04-09T16:53:11.036147
a541d5a9-1a78-44db-9afa-c63dd58ea9eb,CNT-310AC8B2F2CB,BULLET,ASSET,SLR-DE-005,DE,USD,BBB,4186895.0,fixed,0.07898,0.0,2024-01-12,2024-11-07,10,quarterly,30/360,Following,constant_installment,True,0.0196,commercial,"[0.9, 0.7, 0.4, 0.0]","[0.0532, 0.0528, 0.052]",1.0,2026-04-09T16:53:11.036189
014b3f80-06b0-4beb-8a20-a596ef0948ad,CNT-5CB7D0B9E82C,REVOLVER,ASSET,SLR-DE-008,ES,GBP,NR,7549415.0,fixed,0.05125,0.0,2024-07-13,2025-11-05,16,semiannual,ACT/ACT,Following,bullet,False,0.0177,mortgage,"[1.0, 1.0, 1.0, 1.0, 0.0]","[0.0492, 0.0488, 0.048, 0.0465]",1.0,2026-04-09T16:53:11.036237
5b71a9e8-7815-4e00-97e0-35157fc338dd,CNT-B27D14563161,BULLET,ASSET,SLR-DE-005,FR,GBP,BB,8429194.0,floating,0.06085,0.0,2023-10-03,2025-04-25,19,quarterly,ACT/ACT,Preceding,linear,False,0.0,personal,"[0.947368, 0.842105, 0.684211, 0.368421, 0.0]","[0.0492, 0.0488, 0.048, 0.0465]",1.0,2026-04-09T16:53:11.036292
123ea26c-7ee3-4f0a-b633-6d3cb57f9f34,CNT-7DC32B6699B5,BULLET,ASSET,SLR-ES-014,US,EUR,BB,7225305.0,fixed,0.03065,0.0,2024-05-17,2024-12-13,7,monthly,ACT/ACT,ModifiedFollowing,constant_installment,False,0.0,mortgage,"[0.857143, 0.571429, 0.142857, 0.0]","[0.029, 0.0298, 0.03]",1.0,2026-04-09T16:53:11.036335
c561eb23-6858-4f63-aa06-a341b9b005bc,CNT-880E8FB329AA,BULLET,ASSET,SLR-FR-002,FR,EUR,AAA,8848222.0,fixed,0.04332,0.0,2025-12-11,2028-02-29,27,monthly,ACT/365,Following,bullet,False,0.0,none,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029]",1.0,2026-04-09T16:53:11.036389
c6cd1583-0734-467d-a71e-13116ec15cc1,CNT-0730E8CAEE20,BULLET,ASSET,SLR-DE-008,ES,EUR,NR,5119570.0,fixed,0.03758,0.0,2021-11-07,2023-07-30,21,annual,ACT/360,ModifiedFollowing,constant_installment,True,0.0181,commercial,"[0.952381, 0.857143, 0.714286, 0.428571, 0.0]","[0.029, 0.0298, 0.03, 0.0305]",1.0,2026-04-09T16:53:11.036442
d6fb2daa-e088-48ed-811c-c8d3f5a6a79a,CNT-8A9CB3B9959E,BULLET,ASSET,SLR-FR-009,DE,USD,NR,8349189.0,fixed,0.05655,0.0,2024-11-09,2026-07-02,20,semiannual,ACT/360,Preceding,constant_installment,True,0.0,none,"[0.95, 0.85, 0.7, 0.4, 0.0]","[0.0532, 0.0528, 0.052, 0.0495]",1.0,2026-04-09T16:53:11.036492
02d14e69-e1d1-4ece-8e5e-9d8ae6c2e69c,CNT-96CF6B06348D,REVOLVER,ASSET,SLR-US-006,ES,EUR,B,9980491.0,fixed,0.05729,0.0,2021-04-20,2023-11-06,31,annual,30/360,Following,bullet,False,0.0,mortgage,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029]",1.0,2026-04-09T16:53:11.036546
50d1a7af-691b-4099-8791-1666f94e424e,CNT-E8FB79E3D2DE,BULLET,ASSET,SLR-US-014,FR,USD,AA,1041500.0,floating,0.07467,0.0,2025-09-06,2028-06-22,34,monthly,ACT/360,Preceding,linear,False,0.0078,commercial,"[0.970588, 0.911765, 0.823529, 0.647059, 0.294118, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047]",1.0,2026-04-09T16:53:11.036604
14de0087-3d4d-4c69-a04f-038146cd1b28,CNT-DB6A6AFDCEF0,REVOLVER,ASSET,SLR-US-001,US,USD,B,2116365.0,fixed,0.0799,0.0,2025-06-08,2027-11-25,30,monthly,ACT/360,Preceding,constant_installment,False,0.0027,personal,"[0.966667, 0.9, 0.8, 0.6, 0.2, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047]",1.0,2026-04-09T16:53:11.036661
2f44c713-5c7b-4024-93f7-02d9039d784b,CNT-2BC859BF051A,BULLET,ASSET,SLR-ES-001,FR,EUR,NR,7999846.0,fixed,0.03856,0.0,2024-07-01,2025-07-26,13,annual,ACT/ACT,ModifiedFollowing,constant_installment,True,0.0087,mortgage,"[0.923077, 0.769231, 0.538462, 0.076923, 0.0]","[0.029, 0.0298, 0.03, 0.0305]",1.0,2026-04-09T16:53:11.036716
84300c43-0350-49b5-ac7e-99e8a8643fbe,CNT-3294ED557BD2,BULLET,ASSET,SLR-FR-011,FR,EUR,BBB,3376669.0,floating,0.05983,0.0,2022-10-08,2023-05-06,7,annual,30/360,Following,bullet,False,0.0,none,"[1.0, 1.0, 1.0, 0.0]","[0.029, 0.0298, 0.03]",1.0,2026-04-09T16:53:11.036756
73015dc7-f08c-4818-9813-beefacfb0225,CNT-8FB4DB604A38,BULLET,ASSET,SLR-DE-007,FR,EUR,A,3710592.0,fixed,0.03989,0.0,2025-11-01,2026-08-28,10,annual,ACT/365,Preceding,bullet,False,0.0,personal,"[1.0, 1.0, 1.0, 0.0]","[0.029, 0.0298, 0.03]",1.0,2026-04-09T16:53:11.036795
80ad6b0c-958d-4e20-b53e-ed96b0b7d37c,CNT-778E2AB4F451,BULLET,ASSET,SLR-DE-004,DE,EUR,AA,4605168.0,fixed,0.02253,0.0,2025-05-25,2027-05-15,24,quarterly,ACT/365,Preceding,linear,False,0.0,none,"[0.958333, 0.875, 0.75, 0.5, 0.0, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029]",1.0,2026-04-09T16:53:11.036853
140e529b-1fc7-42f5-8dc3-3400cd03f1fe,CNT-86408452EDBA,BULLET,ASSET,SLR-US-010,US,EUR,BBB,3741363.0,fixed,0.03737,0.0,2022-11-15,2024-10-05,23,annual,30/360,Following,constant_installment,True,0.0,commercial,"[0.956522, 0.869565, 0.73913, 0.478261, 0.0]","[0.029, 0.0298, 0.03, 0.0305]",1.0,2026-04-09T16:53:11.036903
ad9de5fc-cef1-45d9-a230-e681e6673f44,CNT-18F90CA92827,BULLET,ASSET,SLR-DE-001,DE,GBP,BB,2335723.0,fixed,0.04855,0.0,2021-04-15,2023-12-01,32,quarterly,ACT/365,Preceding,constant_installment,True,0.0014,mortgage,"[0.96875, 0.90625, 0.8125, 0.625, 0.25, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044]",1.0,2026-04-09T16:53:11.036961
c0c3cdb6-f2c8-4803-ab8e-918ddfa6c8c5,CNT-BBCA49C8FC1B,REVOLVER,ASSET,SLR-DE-008,ES,EUR,AA,8240660.0,fixed,0.03158,0.0,2025-12-14,2028-11-28,36,semiannual,ACT/ACT,Preceding,bullet,False,0.0,none,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028]",1.0,2026-04-09T16:53:11.037024
9f12f82c-2144-47ba-bcdd-6203b1da0ed0,CNT-249FC3F9F062,REVOLVER,ASSET,SLR-FR-008,ES,EUR,BB,4663591.0,floating,0.05182,0.0,2022-12-09,2024-01-03,13,quarterly,ACT/360,Preceding,bullet,True,0.0,none,"[1.0, 1.0, 1.0, 1.0, 0.0]","[0.029, 0.0298, 0.03, 0.0305]",1.0,2026-04-09T16:53:11.037070
0dcb33f6-abe0-4739-9c84-98303c379e4f,CNT-44C0FBFCD7AC,BULLET,ASSET,SLR-US-008,ES,EUR,AA,4004266.0,floating,0.06769,0.0,2022-10-29,2025-08-14,34,semiannual,ACT/ACT,Preceding,bullet,True,0.0044,none,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029]",1.0,2026-04-09T16:53:11.037124
8b994c5b-954d-4196-974f-91bed714f049,CNT-4A30F6A4A74E,REVOLVER,ASSET,SLR-ES-010,FR,GBP,BB,9380578.0,fixed,0.06792,0.0,2022-07-24,2023-08-18,13,monthly,ACT/ACT,Following,constant_installment,True,0.0,commercial,"[0.923077, 0.769231, 0.538462, 0.076923, 0.0]","[0.0492, 0.0488, 0.048, 0.0465]",1.0,2026-04-09T16:53:11.037175
f4f83670-6a76-423a-8854-2cf4ea7ee270,CNT-86E94FDC581F,REVOLVER,ASSET,SLR-FR-006,DE,USD,AAA,2244807.0,floating,0.06515,0.0,2021-04-21,2022-09-13,17,quarterly,ACT/ACT,Preceding,constant_installment,False,0.0,none,"[0.941176, 0.823529, 0.647059, 0.294118, 0.0]","[0.0532, 0.0528, 0.052, 0.0495]",1.0,2026-04-09T16:53:11.037225
8d500d68-f8b9-444d-8c95-21c3fbbb1d8a,CNT-65C211C756A1,REVOLVER,ASSET,SLR-DE-001,DE,EUR,B,7731431.0,floating,0.05058,0.0,2021-07-13,2023-04-04,21,annual,ACT/365,Preceding,bullet,True,0.0,none,"[1.0, 1.0, 1.0, 1.0, 0.0]","[0.029, 0.0298, 0.03, 0.0305]",1.0,2026-04-09T16:53:11.037271
a077a1be-f7f0-4066-8780-ad0c8e89173d,CNT-0ADF344FB782,BULLET,ASSET,SLR-DE-001,ES,GBP,AA,3013096.0,floating,0.06519,0.0,2024-05-20,2027-03-06,34,annual,ACT/ACT,ModifiedFollowing,constant_installment,False,0.0158,none,"[0.970588, 0.911765, 0.823529, 0.647059, 0.294118, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044]",1.0,2026-04-09T16:53:11.037329
9f62215a-1939-4cf1-b693-d7124cdb3c60,CNT-47F7511F49B6,REVOLVER,ASSET,SLR-US-005,ES,USD,AA,1661030.0,fixed,0.07706,0.0,2025-07-11,2027-11-28,29,monthly,ACT/360,ModifiedFollowing,linear,False,0.0,mortgage,"[0.965517, 0.896552, 0.793103, 0.586207, 0.172414, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047]",1.0,2026-04-09T16:53:11.037387
3c1b0858-04e9-4a46-98e2-629bce0b0ffe,CNT-3457FB1011B3,BULLET,ASSET,SLR-US-003,FR,GBP,AAA,9532369.0,floating,0.06587,0.0,2021-10-14,2023-09-04,23,quarterly,ACT/365,Preceding,bullet,False,0.0041,commercial,"[1.0, 1.0, 1.0, 1.0, 0.0]","[0.0492, 0.0488, 0.048, 0.0465]",1.0,2026-04-09T16:53:11.037433
f0f424c7-fe74-4815-b34e-9db84eda1faa,CNT-BCACC5B022AC,REVOLVER,ASSET,SLR-DE-003,US,USD,AA,7029808.0,fixed,0.04517,0.0,2023-07-05,2025-01-25,19,annual,ACT/360,Following,linear,False,0.0,commercial,"[0.947368, 0.842105, 0.684211, 0.368421, 0.0]","[0.0532, 0.0528, 0.052, 0.0495]",1.0,2026-04-09T16:53:11.037483
3c086bf9-0392-4913-a602-a52aa86ade52,CNT-4660B290A67C,BULLET,ASSET,SLR-ES-015,DE,GBP,A,5451761.0,fixed,0.06836,0.0,2022-08-26,2024-03-18,19,quarterly,ACT/365,Following,bullet,False,0.0133,none,"[1.0, 1.0, 1.0, 1.0, 0.0]","[0.0492, 0.0488, 0.048, 0.0465]",1.0,2026-04-09T16:53:11.037530
1bda1928-1876-4c91-85c1-a5e0a0b2de2b,CNT-E95AA7D0E5D5,BULLET,ASSET,SLR-US-004,DE,USD,B,6187044.0,floating,0.07564,0.0,2022-04-14,2025-02-27,35,annual,ACT/360,Following,constant_installment,True,0.0072,none,"[0.971429, 0.914286, 0.828571, 0.657143, 0.314286, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047]",1.0,2026-04-09T16:53:11.037607
b9acaa0e-dfc3-4b34-9c29-b7cd44c4e310,CNT-367075D8F097,BULLET,ASSET,SLR-FR-010,ES,USD,A,1695367.0,floating,0.0798,0.0,2022-01-27,2024-10-13,33,quarterly,ACT/360,Preceding,bullet,True,0.0,none,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047]",1.0,2026-04-09T16:53:11.037659
0ecb93de-94f0-4001-b44e-17757555bf3b,CNT-E900794D3305,REVOLVER,ASSET,SLR-ES-015,FR,EUR,BB,4529776.0,fixed,0.04518,0.0,2022-08-22,2023-12-15,16,semiannual,ACT/360,ModifiedFollowing,linear,False,0.0087,none,"[0.9375, 0.8125, 0.625, 0.25, 0.0]","[0.029, 0.0298, 0.03, 0.0305]",1.0,2026-04-09T16:53:11.037708
3bc2f179-6e6f-4f20-924b-b548f29b8b0c,CNT-5C3C1652191A,REVOLVER,ASSET,SLR-US-009,ES,GBP,AAA,7381182.0,floating,0.06989,0.0,2025-04-13,2026-10-05,18,annual,30/360,ModifiedFollowing,bullet,True,0.0,mortgage,"[1.0, 1.0, 1.0, 1.0, 0.0]","[0.0492, 0.0488, 0.048, 0.0465]",1.0,2026-04-09T16:53:11.037753
9ac22eee-f46d-46d1-936f-0dcbed0ceea8,CNT-CDA91CFBDFBC,BULLET,ASSET,SLR-US-010,ES,USD,BBB,364875.0,fixed,0.07831,0.0,2025-06-25,2026-04-21,10,monthly,ACT/360,Following,bullet,False,0.0,none,"[1.0, 1.0, 1.0, 0.0]","[0.0532, 0.0528, 0.052]",1.0,2026-04-09T16:53:11.037791
3a6d4d16-56e3-4360-a03a-c3307ead5517,CNT-0D954E0173A2,REVOLVER,ASSET,SLR-FR-008,FR,USD,NR,184620.0,floating,0.07439,0.0,2021-07-27,2022-10-20,15,semiannual,ACT/360,ModifiedFollowing,linear,True,0.0138,mortgage,"[0.933333, 0.8, 0.6, 0.2, 0.0]","[0.0532, 0.0528, 0.052, 0.0495]",1.0,2026-04-09T16:53:11.037839
d47c1832-4223-4386-9b6a-dd2f398338b0,CNT-8EFCAC15DA52,REVOLVER,ASSET,SLR-DE-006,DE,EUR,AA,7504305.0,fixed,0.02591,0.0,2022-02-22,2024-10-09,32,monthly,30/360,Preceding,constant_installment,False,0.0,mortgage,"[0.96875, 0.90625, 0.8125, 0.625, 0.25, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029]",1.0,2026-04-09T16:53:11.037895
