id,contract_id,contract_type,side,seller_id,branch_code,currency,rating,notional,rate_type,interest_rate,spread_over_index,settlement_date,maturity_date,tenor_months,payment_frequency,day_count,business_day_convention,amortization_type,prepayment_allowed,prepayment_penalty,guarantee_type,profiles_json,rates_json,risk_weight,created_at
9129741b-ce95-41d0-a4f5-4d5197823574,CNT-CD9B7D763B16,BULLET,ASSET,SLR-FR-002,DE,EUR,BB,9234173.0,fixed,0.03901,0.0,2025-04-06,2028-12-16,45,quarterly,ACT/360,Preceding,constant_installment,False,0.013,commercial,"[0.977778, 0.933333, 0.866667, 0.733333, 0.466667, 0.2, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028]",1.0,2026-04-09T16:53:10.827880
316be79c-0054-4b48-b92c-c912d71038a7,CNT-EA50C2EBE1CE,PAM,ASSET,SLR-US-015,US,EUR,A,3870684.0,floating,0.06177,0.0,2022-11-21,2024-09-11,22,monthly,30/360,Following,linear,True,0.0014,personal,"[0.954545, 0.863636, 0.727273, 0.454545, 0.0]","[0.029, 0.0298, 0.03, 0.0305]",1.0,2026-04-09T16:53:10.827977
536a214d-6c37-412c-bdc9-342a62a1da99,CNT-14E04C564562,PAM,ASSET,SLR-US-007,US,EUR,AAA,6839332.0,floating,0.06569,0.0,2025-02-14,2036-04-17,136,annual,ACT/365,ModifiedFollowing,constant_installment,False,0.0011,none,"[0.992647, 0.977941, 0.955882, 0.911765, 0.823529, 0.735294, 0.558824, 0.382353, 0.117647, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028, 0.0275, 0.028, 0.0285]",1.0,2026-04-09T16:53:10.828161
88596f02-bf17-4b2b-93cb-e911a4323049,CNT-29F5744FF206,ANNUITE,ASSET,SLR-FR-013,FR,EUR,AAA,7536486.0,fixed,0.02761,0.0,2025-05-27,2030-05-31,61,semiannual,ACT/ACT,Following,linear,False,0.0171,none,"[0.983607, 0.95082, 0.901639, 0.803279, 0.606557, 0.409836, 0.016393, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028, 0.0275]",1.0,2026-04-09T16:53:10.828282
e67feccc-75b2-4446-ac1b-b82032b7bdb7,CNT-C390C7A7464C,MORTGAGE,ASSET,SLR-US-014,DE,EUR,A,8157706.0,fixed,0.02665,0.0,2023-06-29,2038-05-11,181,monthly,ACT/360,ModifiedFollowing,linear,False,0.0,commercial,"[0.994475, 0.983425, 0.966851, 0.933702, 0.867403, 0.801105, 0.668508, 0.535912, 0.337017, 0.005525, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028, 0.0275, 0.028, 0.0285, 0.029]",1.0,2026-04-09T16:53:10.828447
f3dc47d5-0116-4811-a4a8-f8e7ae29fa8e,CNT-C646E6BD7BB2,COMMERCIAL_LOAN,ASSET,SLR-ES-008,US,GBP,AAA,3662414.0,floating,0.0619,0.0,2025-11-11,2030-01-19,51,semiannual,30/360,Following,bullet,False,0.0171,personal,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425]",1.0,2026-04-09T16:53:10.828573
56383843-1bde-44d2-aa0b-6fac2b91bb49,CNT-4581DC3030FF,DEMAND_DEPOSIT,PASSIF,,DE,EUR,,8055454.0,fixed,0.00367,0.0,2025-10-22,,0,monthly,ACT/365,,,False,0.0,,"[0.0, 0.0]",[0.029],1.0,2026-04-09T16:53:10.828605
e5f6d9b1-0209-406d-ab31-bff00cac3874,CNT-76CF53C4C532,PAM,ASSET,SLR-DE-015,ES,EUR,BBB,8780838.0,floating,0.06167,0.0,2024-06-01,2052-12-31,348,quarterly,ACT/365,Following,constant_installment,False,0.0,mortgage,"[0.997126, 0.991379, 0.982759, 0.965517, 0.931034, 0.896552, 0.827586, 0.758621, 0.655172, 0.482759, 0.310345, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028, 0.0275, 0.028, 0.0285, 0.029, 0.0295]",1.0,2026-04-09T16:53:10.828791
16191010-573b-4625-b0b8-977cd7db4859,CNT-07D0A0CC4274,BULLET,ASSET,SLR-US-005,FR,EUR,BBB,9455465.0,fixed,0.04485,0.0,2025-08-18,2028-04-04,32,semiannual,ACT/360,ModifiedFollowing,linear,True,0.0,personal,"[0.96875, 0.90625, 0.8125, 0.625, 0.25, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029]",1.0,2026-04-09T16:53:10.828857
af7b5c01-027d-4de4-8fd8-b26653115127,CNT-22ED84B11B35,BULLET,ASSET,SLR-US-007,FR,GBP,B,5032741.0,fixed,0.06268,0.0,2022-06-21,2026-03-02,45,semiannual,30/360,Following,bullet,True,0.0,personal,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425]",1.0,2026-04-09T16:53:10.828923
6541fee9-b565-4823-bef1-74dc695e7bd6,CNT-CA94A30CD64E,MORTGAGE,ASSET,SLR-ES-011,DE,USD,BB,862264.0,floating,0.07858,0.0,2025-09-02,2041-02-10,188,semiannual,30/360,Following,constant_installment,True,0.0052,commercial,"[0.994681, 0.984043, 0.968085, 0.93617, 0.87234, 0.808511, 0.680851, 0.553191, 0.361702, 0.042553, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455, 0.044, 0.0445, 0.045, 0.046]",1.0,2026-04-09T16:53:10.829026
bb5f94e2-e44e-4157-9eb2-1d9292e3c236,CNT-994A0BBD6BBC,MORTGAGE,ASSET,SLR-ES-006,FR,EUR,A,6204416.0,fixed,0.04182,0.0,2022-12-04,2034-02-04,136,annual,ACT/360,Following,constant_installment,False,0.0159,none,"[0.992647, 0.977941, 0.955882, 0.911765, 0.823529, 0.735294, 0.558824, 0.382353, 0.117647, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028, 0.0275, 0.028, 0.0285]",1.0,2026-04-09T16:53:10.829121
74e7bedc-81ab-4994-9fcd-6e8aba520fd6,CNT-EBF8C4EBB214,PAM,ASSET,SLR-DE-003,FR,EUR,NR,6827881.0,floating,0.06768,0.0,2022-09-16,2047-03-09,298,quarterly,ACT/360,Following,constant_installment,True,0.0,mortgage,"[0.996644, 0.989933, 0.979866, 0.959732, 0.919463, 0.879195, 0.798658, 0.718121, 0.597315, 0.395973, 0.194631, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028, 0.0275, 0.028, 0.0285, 0.029, 0.0295]",1.0,2026-04-09T16:53:10.829231
c2af1183-b8b0-4942-9732-3c873c5e7ef7,CNT-1A65FF094EC1,SAVINGS,PASSIF,,US,USD,,31597472.0,fixed,0.03171,0.0,2025-08-01,2026-06-27,11,monthly,ACT/365,,,False,0.0,,"[1.0, 1.0, 1.0, 0.0]","[0.0532, 0.0528, 0.052]",1.0,2026-04-09T16:53:10.829272
8b3b98e1-f0c4-4b2d-8297-07a6aef00e2f,CNT-B801C035CED6,MORTGAGE,ASSET,SLR-FR-007,ES,USD,AAA,3250180.0,fixed,0.04095,0.0,2023-12-15,2038-03-31,174,monthly,ACT/365,ModifiedFollowing,bullet,False,0.0169,mortgage,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455, 0.044, 0.0445, 0.045]",1.0,2026-04-09T16:53:10.829363
7e1463f7-f3f5-4228-874f-b2ea8504c220,CNT-733E4CAA0C09,COMMERCIAL_LOAN,ASSET,SLR-DE-002,ES,EUR,AAA,7300770.0,floating,0.05217,0.0,2024-04-02,2025-12-23,21,annual,30/360,ModifiedFollowing,bullet,True,0.0,commercial,"[1.0, 1.0, 1.0, 1.0, 0.0]","[0.029, 0.0298, 0.03, 0.0305]",1.0,2026-04-09T16:53:10.829412
b46eced0-35da-422a-9344-f0658a758ecc,CNT-F4A2594C05FB,BULLET,ASSET,SLR-FR-006,US,GBP,BB,5549837.0,fixed,0.04725,0.0,2022-09-11,2024-10-30,26,semiannual,ACT/365,Preceding,constant_installment,False,0.0,mortgage,"[0.961538, 0.884615, 0.769231, 0.538462, 0.076923, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044]",1.0,2026-04-09T16:53:10.829473
f3caccb7-1199-40a2-81b4-7e5e88c6f64e,CNT-2D7AEC653063,ANNUITE,ASSET,SLR-DE-009,US,USD,B,6822810.0,fixed,0.06276,0.0,2023-02-12,2036-12-30,169,semiannual,ACT/365,Following,constant_installment,False,0.0,commercial,"[0.994083, 0.982249, 0.964497, 0.928994, 0.857988, 0.786982, 0.64497, 0.502959, 0.289941, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455, 0.044, 0.0445, 0.045]",1.0,2026-04-09T16:53:10.829566
54877077-8034-4d75-b880-66e2a4600ab1,CNT-113B3BCD5EED,MORTGAGE,ASSET,SLR-DE-008,FR,GBP,BB,5633525.0,fixed,0.04135,0.0,2025-08-31,2034-02-15,103,semiannual,ACT/360,Following,linear,True,0.0,commercial,"[0.990291, 0.970874, 0.941748, 0.883495, 0.76699, 0.650485, 0.417476, 0.184466, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425, 0.0415, 0.042]",1.0,2026-04-09T16:53:10.829649
f525b33c-5db8-4657-97db-7115000ff1f1,CNT-21610C8EC71A,PAM,ASSET,SLR-ES-012,US,USD,NR,4103379.0,fixed,0.05978,0.0,2025-05-12,2042-06-12,208,monthly,ACT/ACT,Following,linear,False,0.0,personal,"[0.995192, 0.985577, 0.971154, 0.942308, 0.884615, 0.826923, 0.711538, 0.596154, 0.423077, 0.134615, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455, 0.044, 0.0445, 0.045, 0.046]",1.0,2026-04-09T16:53:10.829816
0528f3f9-52b3-4547-8712-f93577726fce,CNT-8868999F8D1C,PAM,ASSET,SLR-DE-009,DE,USD,B,8478772.0,floating,0.07419,0.0,2023-10-19,2043-05-07,238,quarterly,ACT/ACT,ModifiedFollowing,constant_installment,True,0.0055,commercial,"[0.995798, 0.987395, 0.97479, 0.94958, 0.89916, 0.848739, 0.747899, 0.647059, 0.495798, 0.243697, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455, 0.044, 0.0445, 0.045, 0.046]",1.0,2026-04-09T16:53:10.830092
9ec6dddd-9eac-49bb-9921-b2f91f2aaf11,CNT-3BA0F8C67678,ANNUITE,ASSET,SLR-US-006,FR,GBP,A,5373836.0,floating,0.06272,0.0,2023-02-28,2029-01-27,72,quarterly,ACT/360,ModifiedFollowing,bullet,True,0.0013,commercial,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425, 0.0415]",1.0,2026-04-09T16:53:10.830217
7f6ab652-0bb2-4b67-8f0c-c6330c81a0ba,CNT-94F0A215EB0A,ANNUITE,ASSET,SLR-US-002,DE,EUR,BB,9809226.0,floating,0.0681,0.0,2022-04-16,2031-05-29,111,annual,30/360,ModifiedFollowing,constant_installment,False,0.0191,commercial,"[0.990991, 0.972973, 0.945946, 0.891892, 0.783784, 0.675676, 0.459459, 0.243243, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028, 0.0275, 0.028]",1.0,2026-04-09T16:53:10.830369
dcc6bef6-6577-47c7-a56e-9769a9b21230,CNT-A2753EC85D60,MORTGAGE,ASSET,SLR-US-002,DE,GBP,BBB,7322114.0,fixed,0.03878,0.0,2023-06-20,2048-11-05,309,semiannual,ACT/ACT,Preceding,linear,False,0.0196,none,"[0.996764, 0.990291, 0.980583, 0.961165, 0.92233, 0.883495, 0.805825, 0.728155, 0.61165, 0.417476, 0.223301, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425, 0.0415, 0.042, 0.0425, 0.043, 0.0435]",1.0,2026-04-09T16:53:10.830583
b9f41f60-f675-4015-90bb-32180873a8a9,CNT-BD54E4CB2AA4,MORTGAGE,ASSET,SLR-FR-002,DE,EUR,A,3058907.0,floating,0.06734,0.0,2025-11-28,2036-07-03,129,semiannual,ACT/360,ModifiedFollowing,constant_installment,False,0.0076,commercial,"[0.992248, 0.976744, 0.953488, 0.906977, 0.813953, 0.72093, 0.534884, 0.348837, 0.069767, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028, 0.0275, 0.028, 0.0285]",1.0,2026-04-09T16:53:10.830684
7c8eef8a-86b5-480e-b9e2-dd854156433b,CNT-61E0CDB6A3BA,MORTGAGE,ASSET,SLR-ES-012,US,GBP,B,1161225.0,fixed,0.03897,0.0,2021-10-23,2041-06-10,239,monthly,ACT/360,Following,linear,True,0.0,commercial,"[0.995816, 0.987448, 0.974895, 0.949791, 0.899582, 0.849372, 0.748954, 0.648536, 0.497908, 0.246862, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425, 0.0415, 0.042, 0.0425, 0.043]",1.0,2026-04-09T16:53:10.830788
f7365cfc-8e3b-48fa-93df-7f3b646e0fb4,CNT-178277855F70,REVOLVER,ASSET,SLR-DE-008,FR,USD,BBB,1931542.0,floating,0.06752,0.0,2021-10-30,2024-09-14,35,semiannual,30/360,Preceding,linear,False,0.0182,commercial,"[0.971429, 0.914286, 0.828571, 0.657143, 0.314286, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047]",1.0,2026-04-09T16:53:10.830849
2f5f58bf-8f2f-4677-bace-6693d406ed1f,CNT-6A1565A5CAAC,SAVINGS,PASSIF,,ES,EUR,,45929846.0,fixed,0.02793,0.0,2024-10-29,2027-12-13,38,monthly,ACT/365,,,False,0.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028]",1.0,2026-04-09T16:53:10.830913
0429250b-d088-4e97-a78c-3cddcf1f1f78,CNT-D21D59362F7A,COMMERCIAL_LOAN,ASSET,SLR-ES-003,ES,EUR,B,6227147.0,floating,0.05857,0.0,2025-10-20,2037-12-16,148,monthly,ACT/ACT,ModifiedFollowing,linear,False,0.0127,commercial,"[0.993243, 0.97973, 0.959459, 0.918919, 0.837838, 0.756757, 0.594595, 0.432432, 0.189189, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028, 0.0275, 0.028, 0.0285]",1.0,2026-04-09T16:53:10.831050
b089e1ed-2ce6-4293-ab13-7010b50cb6d5,CNT-0AE779FF8285,PAM,ASSET,SLR-ES-001,DE,GBP,AA,9039043.0,floating,0.06808,0.0,2021-11-05,2048-09-14,327,annual,ACT/365,ModifiedFollowing,linear,True,0.0,commercial,"[0.996942, 0.990826, 0.981651, 0.963303, 0.926606, 0.889908, 0.816514, 0.743119, 0.633028, 0.449541, 0.266055, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425, 0.0415, 0.042, 0.0425, 0.043, 0.0435]",1.0,2026-04-09T16:53:10.831403
2336c6df-cef9-43c7-93d5-af24e7c60e22,CNT-B438A3240B3D,MORTGAGE,ASSET,SLR-ES-002,FR,GBP,AAA,5462832.0,floating,0.06029,0.0,2025-03-03,2044-03-23,232,semiannual,ACT/365,ModifiedFollowing,constant_installment,False,0.0103,personal,"[0.99569, 0.987069, 0.974138, 0.948276, 0.896552, 0.844828, 0.741379, 0.637931, 0.482759, 0.224138, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425, 0.0415, 0.042, 0.0425, 0.043]",1.0,2026-04-09T16:53:10.831625
b1885959-99dd-4d8c-9c73-6025cdeaa02a,CNT-CA407672EE74,ANNUITE,ASSET,SLR-DE-006,US,GBP,BBB,8244615.0,fixed,0.04904,0.0,2023-09-05,2039-02-13,188,monthly,ACT/365,Following,constant_installment,True,0.0,mortgage,"[0.994681, 0.984043, 0.968085, 0.93617, 0.87234, 0.808511, 0.680851, 0.553191, 0.361702, 0.042553, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425, 0.0415, 0.042, 0.0425, 0.043]",1.0,2026-04-09T16:53:10.831890
4c535420-6891-42d5-91f3-88e118900cdb,CNT-D27D56EF1FE5,ANNUITE,ASSET,SLR-FR-002,FR,GBP,A,4555223.0,floating,0.06703,0.0,2024-06-21,2032-11-06,102,monthly,ACT/360,ModifiedFollowing,linear,True,0.0,commercial,"[0.990196, 0.970588, 0.941176, 0.882353, 0.764706, 0.647059, 0.411765, 0.176471, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425, 0.0415, 0.042]",1.0,2026-04-09T16:53:10.832035
f880c7c3-ed24-4ca2-8440-1425c802746f,CNT-910C95AA6F05,COMMERCIAL_LOAN,ASSET,SLR-FR-009,FR,GBP,BB,4980190.0,floating,0.06833,0.0,2024-11-30,2027-12-15,37,semiannual,30/360,Preceding,bullet,True,0.0,none,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425]",1.0,2026-04-09T16:53:10.832147
30e422d7-3bb9-4534-9479-3bafdf2c911a,CNT-576FF1595C8D,REVOLVER,ASSET,SLR-ES-001,DE,GBP,BBB,9641199.0,floating,0.06873,0.0,2024-08-05,2026-01-27,18,annual,ACT/365,Following,linear,False,0.0096,none,"[0.944444, 0.833333, 0.666667, 0.333333, 0.0]","[0.0492, 0.0488, 0.048, 0.0465]",1.0,2026-04-09T16:53:10.832248
c4cba4c3-32bc-4625-83f6-88e1f3048519,CNT-668876CDB44E,MORTGAGE,ASSET,SLR-US-006,FR,GBP,A,9452881.0,fixed,0.03597,0.0,2024-06-26,2035-09-27,137,monthly,ACT/ACT,Preceding,bullet,True,0.0076,commercial,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425, 0.0415, 0.042, 0.0425]",1.0,2026-04-09T16:53:10.832501
e4ab6795-cc0f-4b8b-af99-0b8534f5e44e,CNT-9D49B26EBD4A,CERTIFICATE_OF_DEPOSIT,PASSIF,,FR,USD,,17770100.0,fixed,0.02522,0.0,2025-08-19,2028-09-02,37,annual,ACT/365,,,False,0.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455]",1.0,2026-04-09T16:53:10.832685
16b7d746-3a86-436a-8354-8a9a106a386a,CNT-62224587DFC8,MORTGAGE,ASSET,SLR-FR-004,US,EUR,A,9972498.0,fixed,0.03802,0.0,2023-07-22,2045-08-25,269,quarterly,ACT/365,Preceding,constant_installment,False,0.0,personal,"[0.996283, 0.988848, 0.977695, 0.95539, 0.910781, 0.866171, 0.776952, 0.687732, 0.553903, 0.330855, 0.107807, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028, 0.0275, 0.028, 0.0285, 0.029, 0.0295]",1.0,2026-04-09T16:53:10.832969
193085a7-2eb0-4c0b-903f-74c5e9ea7141,CNT-B5748317B42D,MORTGAGE,ASSET,SLR-US-010,ES,GBP,BBB,3781676.0,fixed,0.03459,0.0,2022-07-23,2045-04-23,277,quarterly,30/360,Following,linear,False,0.0165,mortgage,"[0.99639, 0.98917, 0.978339, 0.956679, 0.913357, 0.870036, 0.783394, 0.696751, 0.566787, 0.350181, 0.133574, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425, 0.0415, 0.042, 0.0425, 0.043, 0.0435]",1.0,2026-04-09T16:53:10.833251
5d48343c-e0c3-44dc-911c-350d88bf4ed7,CNT-A9398063DED3,MORTGAGE,ASSET,SLR-US-006,US,GBP,NR,8294509.0,floating,0.065,0.0,2023-09-26,2040-01-30,199,annual,ACT/365,Preceding,constant_installment,True,0.0,none,"[0.994975, 0.984925, 0.969849, 0.939698, 0.879397, 0.819095, 0.698492, 0.577889, 0.396985, 0.095477, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425, 0.0415, 0.042, 0.0425, 0.043]",1.0,2026-04-09T16:53:10.833509
94c03613-95d5-422f-9019-aea5c6314448,CNT-FD7C3A7714AE,ANNUITE,ASSET,SLR-US-012,DE,EUR,NR,7429378.0,fixed,0.04076,0.0,2024-08-18,2035-06-22,132,annual,30/360,ModifiedFollowing,constant_installment,False,0.0,none,"[0.992424, 0.977273, 0.954545, 0.909091, 0.818182, 0.727273, 0.545455, 0.363636, 0.090909, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028, 0.0275, 0.028, 0.0285]",1.0,2026-04-09T16:53:10.833739
d445e3d7-6334-4d4a-b4d3-4c904f1ad3fe,CNT-6A905226EBA3,ANNUITE,ASSET,SLR-FR-015,US,USD,B,9239089.0,floating,0.07918,0.0,2025-12-25,2040-11-06,181,semiannual,ACT/365,ModifiedFollowing,linear,False,0.0165,none,"[0.994475, 0.983425, 0.966851, 0.933702, 0.867403, 0.801105, 0.668508, 0.535912, 0.337017, 0.005525, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455, 0.044, 0.0445, 0.045, 0.046]",1.0,2026-04-09T16:53:10.833994
dfacaf27-b377-4d2a-86df-24f73eb7902b,CNT-27CE138AB272,CERTIFICATE_OF_DEPOSIT,PASSIF,,DE,USD,,3473607.0,fixed,0.00832,0.0,2024-02-29,2024-06-28,4,monthly,ACT/365,,,False,0.0,,"[1.0, 1.0, 0.0]","[0.0532, 0.0528]",1.0,2026-04-09T16:53:10.834063
84252604-2d1c-40b1-a8f9-3b650cc78370,CNT-0D11CFAC0A34,ANNUITE,ASSET,SLR-US-011,ES,GBP,B,4024745.0,floating,0.06029,0.0,2022-03-18,2025-09-28,43,monthly,ACT/ACT,Following,linear,True,0.0,none,"[0.976744, 0.930233, 0.860465, 0.72093, 0.44186, 0.162791, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425]",1.0,2026-04-09T16:53:10.834226
